Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446337,9.7963867,9.4660740,24.15
2,5.7443247,9.7974405,9.4507284,24.14
3,5.7446184,9.7964382,9.4373999,24.18
4,5.7443027,9.7975159,9.4207745,24.13
5,5.7440052,9.7985306,9.4014692,24.14
6,5.7443199,9.7974567,9.3891888,24.15
7,5.7443981,9.7971907,9.3753910,24.20
8,5.7444878,9.7968845,9.3608541,24.12
9,5.7440405,9.7984095,9.3421259,24.13
10,5.7450666,9.7949104,9.3285284,24.09
11,5.7437515,9.7993965,9.3046808,24.04
12,5.7443042,9.7975101,9.2884808,24.02
13,5.7439036,9.7988768,9.2709532,24.04
14,5.7443676,9.7972937,9.2582083,24.04
15,5.7442484,9.7977009,9.2449389,24.04
16,5.7444425,9.7970390,9.2294960,24.11
17,5.7446089,9.7964716,9.2158508,24.05
18,5.7440610,9.7983408,9.1950626,24.09
19,5.7443419,9.7973814,9.1800699,24.03
20,5.7445393,9.7967081,9.1709957,24.06
21,5.7447815,9.7958822,9.1618128,24.06
22,5.7446108,9.7964649,9.1520500,24.09
23,5.7452984,9.7941198,9.1373882,24.06
24,5.7433929,9.8006201,9.1154633,24.02
25,5.7441940,9.7978859,9.1041241,24.03
26,5.7446318,9.7963934,9.0966539,24.12
27,5.7445021,9.7968359,9.0855093,24.14
28,5.7449284,9.7953815,9.0744839,24.15
29,5.7440834,9.7982635,9.0558653,24.17
30,5.7444181,9.7971220,9.0388613,24.13
31,5.7442312,9.7977600,9.0224571,24.13
32,5.7441998,9.7978668,9.0105925,24.18
