Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439775,9.7986250,9.5190039,16.38
2,5.7449932,9.7951612,9.5494003,16.33
3,5.7427025,9.8029766,9.5434875,16.32
4,5.7428093,9.8026123,9.4905062,16.35
5,5.7464948,9.7900419,9.4795990,16.29
6,5.7438049,9.7992144,9.4728765,16.38
7,5.7410727,9.8085432,9.4516363,16.32
8,5.7446609,9.7962942,9.4475155,16.26
9,5.7448292,9.7957201,9.4804134,16.33
10,5.7425861,9.8033743,9.4605360,16.30
11,5.7434607,9.8003883,9.4104891,16.31
12,5.7460938,9.7914085,9.4096022,16.29
13,5.7431078,9.8015928,9.3957548,16.30
14,5.7413745,9.8075123,9.3729639,16.30
15,5.7451687,9.7945623,9.3848286,16.29
16,5.7443280,9.7974291,9.4055519,16.31
17,5.7420282,9.8052788,9.3761225,16.27
18,5.7444453,9.7970295,9.3349857,16.28
19,5.7460761,9.7914696,9.3337145,16.26
20,5.7420988,9.8050385,9.3185158,16.28
21,5.7421131,9.8049889,9.2958441,16.29
22,5.7456541,9.7929077,9.3165131,16.28
23,5.7438412,9.7990904,9.3285818,16.30
24,5.7418842,9.8057709,9.2943563,16.30
25,5.7453222,9.7940388,9.2605114,16.34
26,5.7456732,9.7928429,9.2560530,16.31
27,5.7415099,9.8070488,9.2390213,16.25
28,5.7429428,9.8021564,9.2235174,16.29
29,5.7456450,9.7929382,9.2480907,16.29
30,5.7432871,9.8009815,9.2511120,16.26
31,5.7423449,9.8041973,9.2077732,16.22
32,5.7460175,9.7916689,9.1832275,16.30
