Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438741,9.7989779,9.4832201,20.59
2,5.7454944,9.7934523,9.4984827,20.63
3,5.7442093,9.7978344,9.4946442,20.68
4,5.7433348,9.8008184,9.4560175,20.66
5,5.7456493,9.7929239,9.4442310,20.69
6,5.7447734,9.7959099,9.4381914,20.62
7,5.7432203,9.8012085,9.4189568,20.66
8,5.7448053,9.7958012,9.4135532,20.68
9,5.7451506,9.7946243,9.4324455,20.67
10,5.7436924,9.7995977,9.4225445,20.61
11,5.7438316,9.7991228,9.3847551,20.61
12,5.7455692,9.7931967,9.3724928,20.61
13,5.7440662,9.7983217,9.3671312,20.61
14,5.7430215,9.8018875,9.3500347,20.55
15,5.7452922,9.7941408,9.3463840,20.58
16,5.7444344,9.7970667,9.3661366,20.57
17,5.7430115,9.8019218,9.3493280,20.59
18,5.7444992,9.7968454,9.3141785,20.60
19,5.7453718,9.7938700,9.3025913,20.62
20,5.7434855,9.8003035,9.2939463,20.62
21,5.7433462,9.8007793,9.2787828,20.62
22,5.7451887,9.7944946,9.2839632,20.61
23,5.7443419,9.7973814,9.2949324,20.62
24,5.7429481,9.8021383,9.2717466,20.58
25,5.7450786,9.7948694,9.2436962,20.64
26,5.7452993,9.7941170,9.2344408,20.65
27,5.7432089,9.8012486,9.2209740,20.64
28,5.7433434,9.8007889,9.2087269,20.65
29,5.7453675,9.7938843,9.2220697,20.68
30,5.7440901,9.7982407,9.2238588,20.64
31,5.7432003,9.8012772,9.1925964,20.64
32,5.7450895,9.7948322,9.1723280,20.65
