Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444258,9.7970963,9.4833822,20.47
2,5.7440262,9.7984591,9.4712353,20.48
3,5.7441354,9.7980862,9.4618492,20.48
4,5.7440395,9.7984133,9.4519291,20.51
5,5.7441607,9.7980003,9.4406424,20.47
6,5.7444115,9.7971449,9.4299183,20.53
7,5.7441859,9.7979145,9.4189911,20.53
8,5.7444782,9.7969170,9.4083223,20.50
9,5.7440128,9.7985048,9.3970432,20.48
10,5.7443628,9.7973108,9.3877964,20.47
11,5.7440667,9.7983208,9.3771753,20.48
12,5.7442102,9.7978306,9.3678026,20.50
13,5.7442932,9.7975473,9.3587608,20.50
14,5.7442441,9.7977161,9.3465195,20.46
15,5.7443342,9.7974081,9.3345890,20.52
16,5.7439599,9.7986851,9.3233252,20.46
17,5.7441907,9.7978983,9.3161879,20.46
18,5.7438841,9.7989435,9.3029671,20.43
19,5.7442102,9.7978306,9.2923412,20.48
20,5.7441807,9.7979317,9.2835608,20.49
21,5.7443171,9.7974663,9.2708435,20.55
22,5.7441983,9.7978716,9.2588015,20.53
23,5.7437811,9.7992954,9.2466898,20.52
24,5.7441874,9.7979088,9.2394657,20.54
25,5.7440462,9.7983904,9.2257719,20.50
26,5.7442579,9.7976685,9.2150488,20.52
27,5.7441244,9.7981243,9.2059813,20.53
28,5.7443924,9.7972097,9.1936302,20.54
29,5.7441015,9.7982025,9.1818981,20.53
30,5.7439570,9.7986946,9.1718082,20.53
31,5.7441425,9.7980614,9.1645021,20.53
32,5.7440853,9.7982569,9.1519890,20.54
