Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7450738,9.7948856,9.5010376,23.51
2,5.7458143,9.7923613,9.4946928,23.53
3,5.7431688,9.8013849,9.4807720,23.44
4,5.7435875,9.7999554,9.4670038,23.48
5,5.7455168,9.7933750,9.4837914,23.48
6,5.7441640,9.7979889,9.4878235,23.42
7,5.7432528,9.8010979,9.4550037,23.41
8,5.7450962,9.7948093,9.4327364,23.36
9,5.7453203,9.7940454,9.4280615,23.42
10,5.7428837,9.8023577,9.4101410,23.42
11,5.7439966,9.7985601,9.4017668,23.44
12,5.7457323,9.7926407,9.4163809,23.50
13,5.7441649,9.7979860,9.4156494,23.53
14,5.7434564,9.8004036,9.3777161,23.56
15,5.7457924,9.7924356,9.3628063,23.52
16,5.7451668,9.7945690,9.3601818,23.56
17,5.7431097,9.8015871,9.3406401,23.58
18,5.7444830,9.7969007,9.3363619,23.55
19,5.7453699,9.7938766,9.3556185,23.52
20,5.7437797,9.7993002,9.3477516,23.48
21,5.7435656,9.8000307,9.3086796,23.40
22,5.7458687,9.7921762,9.2965384,23.37
23,5.7443600,9.7973204,9.2931070,23.30
24,5.7429128,9.8022585,9.2721453,23.24
25,5.7452340,9.7943392,9.2685499,23.22
26,5.7447863,9.7958660,9.2912359,23.23
27,5.7432966,9.8009481,9.2765665,23.24
28,5.7444544,9.7969980,9.2397852,23.18
29,5.7458611,9.7922020,9.2289782,23.19
30,5.7436800,9.7996397,9.2233305,23.14
31,5.7431574,9.8014240,9.2062826,23.17
32,5.7454410,9.7936335,9.2095852,23.19
