Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449908,9.7951689,9.4813814,22.81
2,5.7457733,9.7925014,9.4742107,22.86
3,5.7429714,9.8020582,9.4594965,22.86
4,5.7434316,9.8004885,9.4447908,22.84
5,5.7456045,9.7930765,9.4603071,22.86
6,5.7442522,9.7976885,9.4637880,22.85
7,5.7432108,9.8012419,9.4310970,22.83
8,5.7452121,9.7944145,9.4075861,22.86
9,5.7454643,9.7935543,9.4022160,22.81
10,5.7428532,9.8024626,9.3850002,22.78
11,5.7437096,9.7995396,9.3758793,22.82
12,5.7455993,9.7930946,9.3912067,22.77
13,5.7440262,9.7984591,9.3907881,22.73
14,5.7432699,9.8010397,9.3521824,22.77
15,5.7454786,9.7935057,9.3360167,22.73
16,5.7449636,9.7952614,9.3322515,22.76
17,5.7427778,9.8027191,9.3120165,22.75
18,5.7444086,9.7971544,9.3058500,22.75
19,5.7453632,9.7938995,9.3251581,22.71
20,5.7438955,9.7989044,9.3174820,22.69
21,5.7434511,9.8004208,9.2777510,22.71
22,5.7458487,9.7922440,9.2642078,22.68
23,5.7443237,9.7974443,9.2614155,22.70
24,5.7428155,9.8025913,9.2402258,22.70
25,5.7452135,9.7944098,9.2358522,22.72
26,5.7447472,9.7959995,9.2589178,22.71
27,5.7433853,9.8006458,9.2430687,22.74
28,5.7442217,9.7977924,9.2051334,22.73
29,5.7457924,9.7924356,9.1941910,22.76
30,5.7435942,9.7999334,9.1882401,22.78
31,5.7430315,9.8018541,9.1691751,22.79
32,5.7452741,9.7942028,9.1714201,22.81
