Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437801,9.7992983,9.5066175,23.36
2,5.7448931,9.7955027,9.5018120,23.31
3,5.7444057,9.7971640,9.5058031,23.29
4,5.7443228,9.7974472,9.4804087,23.24
5,5.7451105,9.7947607,9.4710064,23.35
6,5.7443247,9.7974405,9.4563713,23.32
7,5.7440910,9.7982378,9.4467144,23.31
8,5.7439222,9.7988138,9.4375229,23.28
9,5.7450600,9.7949324,9.4355078,23.27
10,5.7441425,9.7980614,9.4335785,23.26
11,5.7444339,9.7970686,9.4075165,23.21
12,5.7455320,9.7933235,9.3969307,23.19
13,5.7445650,9.7966204,9.3845224,23.19
14,5.7437744,9.7993183,9.3752928,23.19
15,5.7440872,9.7982502,9.3677197,23.24
16,5.7451200,9.7947283,9.3677101,23.27
17,5.7438641,9.7990122,9.3601465,23.30
18,5.7447023,9.7961531,9.3396730,23.40
19,5.7451501,9.7946253,9.3300371,23.33
20,5.7443542,9.7973404,9.3154964,23.41
21,5.7436290,9.7998142,9.3059330,23.46
22,5.7443609,9.7973166,9.2972631,23.50
23,5.7450733,9.7948875,9.3014050,23.50
24,5.7436008,9.7999105,9.2861586,23.52
25,5.7449021,9.7954712,9.2673082,23.57
26,5.7450280,9.7950420,9.2564764,23.55
27,5.7442598,9.7976618,9.2426624,23.55
28,5.7435284,9.8001575,9.2322235,23.57
29,5.7445970,9.7965117,9.2234392,23.60
30,5.7449055,9.7954597,9.2306538,23.63
31,5.7440100,9.7985144,9.2103615,23.59
32,5.7449989,9.7951412,9.1957989,23.59
