Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444549,9.7969961,9.4997435,22.27
2,5.7469549,9.7884741,9.5010376,22.28
3,5.7431059,9.8015995,9.4851751,22.26
4,5.7419767,9.8054543,9.4610100,22.25
5,5.7460117,9.7916889,9.4841986,22.26
6,5.7446642,9.7962828,9.5039663,22.25
7,5.7421327,9.8049231,9.4686136,22.25
8,5.7458410,9.7922697,9.4291506,22.25
9,5.7464638,9.7901478,9.4293585,22.24
10,5.7419701,9.8054771,9.4147425,22.24
11,5.7430296,9.8018599,9.3931761,22.22
12,5.7464542,9.7901802,9.4230623,22.25
13,5.7437248,9.7994871,9.4322681,22.22
14,5.7426329,9.8032141,9.3892784,22.20
15,5.7467513,9.7891684,9.3586349,22.20
16,5.7453566,9.7939215,9.3598185,22.22
17,5.7415285,9.8069859,9.3422251,22.15
18,5.7443538,9.7973413,9.3272629,22.21
19,5.7460785,9.7914610,9.3595543,22.16
20,5.7431469,9.8014593,9.3577986,22.22
21,5.7427502,9.8028145,9.3086815,22.11
22,5.7473803,9.7870264,9.2907934,22.15
23,5.7445917,9.7965298,9.2894678,22.17
24,5.7413988,9.8074293,9.2664347,22.14
25,5.7449112,9.7954397,9.2583179,22.14
26,5.7460537,9.7915449,9.2983932,22.10
27,5.7426624,9.8031130,9.2836876,22.15
28,5.7435360,9.8001308,9.2303534,22.17
29,5.7471619,9.7877693,9.2297039,22.16
30,5.7440972,9.7982168,9.2181158,22.15
31,5.7411160,9.8083954,9.1942663,22.15
32,5.7457304,9.7926474,9.2012396,22.15
