Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438803,9.7989569,9.4876966,23.81
2,5.7453370,9.7939882,9.5006151,23.79
3,5.7440786,9.7982807,9.4928284,23.75
4,5.7437057,9.7995520,9.4568710,23.81
5,5.7453156,9.7940617,9.4453840,23.78
6,5.7445416,9.7967005,9.4342642,23.78
7,5.7435455,9.8000994,9.4182596,23.78
8,5.7444725,9.7969370,9.4124069,23.76
9,5.7452316,9.7943478,9.4259634,23.74
10,5.7436533,9.7997313,9.4146347,23.71
11,5.7440929,9.7982311,9.3796587,23.70
12,5.7453356,9.7939939,9.3672409,23.74
13,5.7443366,9.7974005,9.3568382,23.72
14,5.7434044,9.8005810,9.3436785,23.71
15,5.7450595,9.7949352,9.3365469,23.72
16,5.7447624,9.7959471,9.3520870,23.72
17,5.7432327,9.8011665,9.3370600,23.76
18,5.7447195,9.7960939,9.3062592,23.77
19,5.7450399,9.7950010,9.2927322,23.80
20,5.7440333,9.7984343,9.2821350,23.81
21,5.7435770,9.7999916,9.2694693,23.78
22,5.7451839,9.7945099,9.2678537,23.75
23,5.7443638,9.7973070,9.2786121,23.79
24,5.7432880,9.8009777,9.2558832,23.75
25,5.7449517,9.7953024,9.2318993,23.75
26,5.7449188,9.7954149,9.2199688,23.78
27,5.7437806,9.7992964,9.2089577,23.79
28,5.7436218,9.7998390,9.1985741,23.84
29,5.7453599,9.7939100,9.2037497,23.86
30,5.7443604,9.7973185,9.2064571,23.81
31,5.7433143,9.8008881,9.1776581,23.83
32,5.7449760,9.7952194,9.1603994,23.80
