Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447491,9.7959938,9.4765244,27.83
2,5.7448654,9.7955961,9.4740858,27.85
3,5.7446489,9.7963352,9.4719143,27.69
4,5.7443781,9.7972584,9.4524117,27.66
5,5.7449942,9.7951574,9.4387140,27.61
6,5.7448030,9.7958088,9.4282150,27.61
7,5.7444239,9.7971029,9.4200459,27.67
8,5.7447004,9.7961597,9.4134064,27.65
9,5.7449718,9.7952337,9.4110680,27.68
10,5.7446246,9.7964172,9.4053192,27.66
11,5.7445798,9.7965698,9.3874664,27.64
12,5.7451706,9.7945557,9.3768291,27.67
13,5.7447634,9.7959442,9.3660898,27.71
14,5.7443242,9.7974424,9.3582458,27.63
15,5.7448778,9.7955542,9.3534698,27.64
16,5.7448559,9.7956285,9.3516188,27.69
17,5.7445307,9.7967377,9.3422565,27.65
18,5.7446260,9.7964134,9.3257380,27.68
19,5.7451000,9.7947960,9.3154440,27.71
20,5.7445793,9.7965727,9.3053198,27.77
21,5.7442913,9.7975540,9.2971287,27.77
22,5.7449627,9.7952642,9.2920294,27.78
23,5.7449970,9.7951479,9.2923059,27.81
24,5.7446275,9.7964077,9.2798309,27.76
25,5.7445383,9.7967119,9.2638683,27.76
26,5.7448807,9.7955446,9.2542782,27.71
27,5.7445259,9.7967548,9.2435522,27.75
28,5.7443228,9.7974472,9.2348480,27.74
29,5.7448864,9.7955246,9.2297831,27.67
30,5.7446213,9.7964287,9.2297363,27.67
31,5.7445526,9.7966633,9.2128239,27.72
32,5.7447510,9.7959871,9.1980486,27.63
