Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437010,9.7995691,9.5402288,23.62
2,5.7484779,9.7832880,9.6057510,23.67
3,5.7425365,9.8035431,9.6095591,23.66
4,5.7411132,9.8084049,9.5326014,23.67
5,5.7482657,9.7840109,9.5191689,23.62
6,5.7447491,9.7959938,9.5062447,23.70
7,5.7410803,9.8085175,9.4888229,23.68
8,5.7451582,9.7945976,9.4779902,23.66
9,5.7482429,9.7840891,9.5494003,23.65
10,5.7411366,9.8083248,9.5337133,23.60
11,5.7432733,9.8010283,9.4525261,23.52
12,5.7480135,9.7848692,9.4494219,23.53
13,5.7443743,9.7972717,9.4356728,23.49
14,5.7408028,9.8094664,9.4114914,23.49
15,5.7468491,9.7888355,9.4234400,23.50
16,5.7471972,9.7876501,9.4828911,23.47
17,5.7405233,9.8104210,9.4515514,23.50
18,5.7443733,9.7972746,9.3752670,23.49
19,5.7476597,9.7860746,9.3777285,23.54
20,5.7440796,9.7982769,9.3669596,23.48
21,5.7408209,9.8094034,9.3415737,23.53
22,5.7484064,9.7835321,9.3689766,23.53
23,5.7458162,9.7923546,9.4164858,23.62
24,5.7404051,9.8108244,9.3665228,23.55
25,5.7463264,9.7906160,9.3126698,23.56
26,5.7461591,9.7911863,9.3120327,23.51
27,5.7435532,9.8000727,9.2992210,23.62
28,5.7410088,9.8087616,9.2720470,23.64
29,5.7490649,9.7812910,9.3204355,23.67
30,5.7444248,9.7970991,9.3497887,23.70
31,5.7397871,9.8129377,9.2935295,23.69
32,5.7479172,9.7851982,9.2460861,23.67
