Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440662,9.7983217,9.4818296,21.13
2,5.7454910,9.7934637,9.5014353,21.16
3,5.7436152,9.7998610,9.4955368,21.17
4,5.7431707,9.8013783,9.4520092,21.17
5,5.7459869,9.7917728,9.4376421,21.17
6,5.7446103,9.7964668,9.4352884,21.18
7,5.7425623,9.8034554,9.4116859,21.19
8,5.7451019,9.7947903,9.4032164,21.19
9,5.7448149,9.7957687,9.4275589,21.22
10,5.7436686,9.7996798,9.4129610,21.21
11,5.7439489,9.7987232,9.3713579,21.21
12,5.7460527,9.7915487,9.3611708,21.18
13,5.7434530,9.8004150,9.3565998,21.20
14,5.7428532,9.8024626,9.3344898,21.18
15,5.7454343,9.7936563,9.3362999,21.18
16,5.7446022,9.7964945,9.3540564,21.19
17,5.7428994,9.8023043,9.3351088,21.16
18,5.7449245,9.7953949,9.2984285,21.15
19,5.7460117,9.7916889,9.2919455,21.12
20,5.7428255,9.8025570,9.2795887,21.11
21,5.7432437,9.8011293,9.2616367,21.12
22,5.7453947,9.7937918,9.2742701,21.15
23,5.7444820,9.7969036,9.2803726,21.16
24,5.7427502,9.8028145,9.2540417,21.17
25,5.7452221,9.7943802,9.2242861,21.18
26,5.7458105,9.7923737,9.2185440,21.10
27,5.7425828,9.8033857,9.2000837,21.15
28,5.7433777,9.8006716,9.1878386,21.19
29,5.7457614,9.7925415,9.2046728,21.18
30,5.7439909,9.7985792,9.2064486,21.16
31,5.7431602,9.8014145,9.1714678,21.18
32,5.7454052,9.7937555,9.1521816,21.15
