Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436566,9.7997198,9.4759073,14.27
2,5.7435484,9.8000898,9.4640846,14.26
3,5.7438354,9.7991095,9.4540529,14.23
4,5.7436323,9.7998028,9.4451561,14.25
5,5.7437930,9.7992544,9.4327097,14.25
6,5.7436194,9.7998466,9.4217110,14.24
7,5.7437396,9.7994366,9.4103727,14.21
8,5.7435722,9.8000078,9.4017696,14.22
9,5.7436447,9.7997608,9.3894901,14.22
10,5.7439547,9.7987032,9.3802557,14.24
11,5.7436228,9.7998352,9.3696604,14.29
12,5.7437420,9.7994289,9.3582716,14.25
13,5.7435923,9.7999401,9.3473654,14.24
14,5.7436428,9.7997675,9.3366709,14.26
15,5.7434144,9.8005466,9.3269281,14.27
16,5.7435722,9.8000078,9.3146544,14.22
17,5.7438011,9.7992268,9.3054724,14.29
18,5.7437067,9.7995491,9.2931967,14.30
19,5.7437410,9.7994318,9.2827730,14.32
20,5.7436213,9.7998400,9.2718630,14.30
21,5.7437019,9.7995653,9.2622042,14.32
22,5.7434492,9.8004274,9.2517309,14.30
23,5.7436266,9.7998228,9.2403479,14.25
24,5.7438288,9.7991323,9.2312632,14.29
25,5.7436128,9.7998695,9.2182837,14.30
26,5.7437611,9.7993631,9.2082577,14.30
27,5.7435522,9.8000765,9.1973953,14.32
28,5.7436781,9.7996464,9.1879816,14.33
29,5.7433701,9.8006983,9.1773176,14.36
30,5.7437019,9.7995653,9.1665926,14.36
31,5.7437029,9.7995625,9.1575928,14.42
32,5.7436185,9.7998505,9.1452971,14.41
