Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445765,9.7965822,9.4882660,22.55
2,5.7464972,9.7900343,9.4858217,22.50
3,5.7427869,9.8026886,9.4700050,22.43
4,5.7424212,9.8039370,9.4402151,22.40
5,5.7458391,9.7922764,9.4559088,22.40
6,5.7448235,9.7957401,9.4709339,22.40
7,5.7431006,9.8016176,9.4457293,22.33
8,5.7455206,9.7933626,9.4127312,22.39
9,5.7466660,9.7894592,9.4158611,22.38
10,5.7426138,9.8032799,9.3997774,22.45
11,5.7434001,9.8005953,9.3791819,22.44
12,5.7458735,9.7921600,9.4011841,22.39
13,5.7442684,9.7976322,9.4073076,22.44
14,5.7430739,9.8017092,9.3689098,22.51
15,5.7458963,9.7920818,9.3402128,22.46
16,5.7458587,9.7922106,9.3409405,22.52
17,5.7420316,9.8052673,9.3178511,22.61
18,5.7441072,9.7981825,9.3032360,22.63
19,5.7461429,9.7912416,9.3265247,22.57
20,5.7439899,9.7985821,9.3228159,22.51
21,5.7432222,9.8012028,9.2797613,22.51
22,5.7470121,9.7882795,9.2632751,22.53
23,5.7453833,9.7938309,9.2652922,22.56
24,5.7421865,9.8047380,9.2438269,22.57
25,5.7451992,9.7944584,9.2366505,22.53
26,5.7450924,9.7948227,9.2622929,22.46
27,5.7436867,9.7996168,9.2535772,22.48
28,5.7435341,9.8001375,9.2071333,22.50
29,5.7469907,9.7883530,9.1977882,22.49
30,5.7443552,9.7973366,9.1957045,22.49
31,5.7419419,9.8055735,9.1705523,22.49
32,5.7454877,9.7934742,9.1691113,22.49
