Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433748,9.8006821,9.4967356,16.03
2,5.7451687,9.7945623,9.5137053,16.01
3,5.7437015,9.7995663,9.5083237,15.99
4,5.7430868,9.8016644,9.4666557,15.97
5,5.7453446,9.7939625,9.4558086,15.98
6,5.7443485,9.7973595,9.4502439,15.99
7,5.7426996,9.8029861,9.4313917,16.04
8,5.7445345,9.7967253,9.4223127,16.03
9,5.7446165,9.7964449,9.4437208,15.99
10,5.7432566,9.8010855,9.4310417,15.97
11,5.7437310,9.7994661,9.3926163,15.94
12,5.7454443,9.7936230,9.3802147,15.94
13,5.7435722,9.8000078,9.3748922,15.94
14,5.7428665,9.8024168,9.3582458,15.93
15,5.7450008,9.7951345,9.3547812,15.93
16,5.7444005,9.7971821,9.3734369,15.93
17,5.7426910,9.8030157,9.3557682,15.95
18,5.7447376,9.7960320,9.3193798,15.93
19,5.7451935,9.7944784,9.3103533,15.81
20,5.7429571,9.8021078,9.2983437,15.92
21,5.7432194,9.8012123,9.2830658,15.92
22,5.7449780,9.7952127,9.2924585,15.87
23,5.7441988,9.7978706,9.3005323,15.89
24,5.7426271,9.8032341,9.2755814,15.90
25,5.7451277,9.7947016,9.2490473,15.90
26,5.7452021,9.7944479,9.2409945,15.91
27,5.7428904,9.8023348,9.2249012,15.89
28,5.7429523,9.8021240,9.2147198,15.92
29,5.7454476,9.7936115,9.2291994,15.96
30,5.7437840,9.7992849,9.2294226,15.97
31,5.7430477,9.8017979,9.1946688,15.96
32,5.7449121,9.7954369,9.1785650,15.96
