Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447205,9.7960911,9.4808865,28.03
2,5.7446990,9.7961636,9.4749870,28.01
3,5.7449112,9.7954397,9.4657612,28.08
4,5.7446022,9.7964945,9.4567308,28.06
5,5.7451572,9.7946014,9.4459953,28.04
6,5.7448893,9.7955151,9.4382763,28.05
7,5.7444410,9.7970438,9.4286776,28.04
8,5.7448912,9.7955084,9.4206419,28.06
9,5.7447453,9.7960062,9.4144087,28.06
10,5.7449098,9.7954454,9.4049673,27.98
11,5.7445307,9.7967377,9.3955631,27.94
12,5.7450628,9.7949228,9.3857555,27.91
13,5.7447376,9.7960320,9.3774462,27.87
14,5.7443814,9.7972469,9.3675880,27.85
15,5.7449808,9.7952032,9.3624878,27.83
16,5.7445364,9.7967186,9.3537006,27.80
17,5.7446337,9.7963867,9.3453293,27.83
18,5.7444258,9.7970963,9.3341618,27.85
19,5.7450771,9.7948742,9.3245440,27.89
20,5.7447643,9.7959404,9.3153763,27.89
21,5.7444277,9.7970896,9.3059092,27.95
22,5.7450733,9.7948875,9.3012209,27.98
23,5.7446365,9.7963772,9.2921629,28.00
24,5.7447577,9.7959642,9.2838411,28.03
25,5.7446127,9.7964582,9.2719183,28.01
26,5.7450094,9.7951050,9.2636328,28.06
27,5.7446299,9.7964001,9.2541361,28.12
28,5.7444801,9.7969103,9.2444334,28.10
29,5.7450032,9.7951269,9.2409296,28.06
30,5.7446952,9.7961769,9.2312851,28.05
31,5.7446041,9.7964878,9.2234821,28.04
32,5.7448454,9.7956648,9.2116661,28.00
