Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7432113,9.8012400,9.4891672,13.42
2,5.7444897,9.7968779,9.5041637,13.40
3,5.7431154,9.8015671,9.4938402,13.44
4,5.7431545,9.8014336,9.4565125,13.42
5,5.7444706,9.7969427,9.4463444,13.43
6,5.7436037,9.7999001,9.4343586,13.40
7,5.7427368,9.8028593,9.4214087,13.41
8,5.7440472,9.7983875,9.4097738,13.37
9,5.7441421,9.7980642,9.4257412,13.37
10,5.7426476,9.8031635,9.4125385,13.32
11,5.7442217,9.7977924,9.3788567,13.28
12,5.7442131,9.7978210,9.3647337,13.23
13,5.7432275,9.8011847,9.3549566,13.30
14,5.7425985,9.8033314,9.3408566,13.25
15,5.7443972,9.7971935,9.3359184,13.33
16,5.7435279,9.8001595,9.3468227,13.35
17,5.7423716,9.8041067,9.3257551,13.35
18,5.7446661,9.7962761,9.2971239,13.34
19,5.7439461,9.7987328,9.2853775,13.37
20,5.7431402,9.8014822,9.2733231,13.34
21,5.7423196,9.8042841,9.2609644,13.33
22,5.7445931,9.7965250,9.2663183,13.36
23,5.7435150,9.8002033,9.2678308,13.38
24,5.7425442,9.8035173,9.2371368,13.38
25,5.7447262,9.7960711,9.2196484,13.41
26,5.7438030,9.7992201,9.2055445,13.42
27,5.7431679,9.8013878,9.1917772,13.39
28,5.7423754,9.8040934,9.1812744,13.42
29,5.7446995,9.7961626,9.1914682,13.49
30,5.7433825,9.8006554,9.1846848,13.50
31,5.7426739,9.8030748,9.1484070,13.43
32,5.7443457,9.7973690,9.1389313,13.45
