Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447028,9.7961502,9.4740295,24.81
2,5.7446518,9.7963247,9.4624987,24.84
3,5.7440057,9.7985287,9.4495192,24.84
4,5.7441216,9.7981339,9.4402094,24.79
5,5.7446489,9.7963352,9.4341793,24.78
6,5.7442369,9.7977400,9.4373293,24.83
7,5.7444592,9.7969818,9.4158802,24.80
8,5.7449036,9.7954664,9.4046307,24.77
9,5.7449970,9.7951479,9.3912764,24.76
10,5.7444115,9.7971449,9.3809357,24.67
11,5.7444334,9.7970695,9.3747044,24.68
12,5.7451630,9.7945814,9.3721085,24.64
13,5.7445765,9.7965822,9.3711843,24.60
14,5.7444906,9.7968740,9.3509064,24.69
15,5.7449617,9.7952681,9.3399763,24.67
16,5.7447433,9.7960129,9.3280602,24.70
17,5.7439151,9.7988386,9.3192883,24.73
18,5.7443037,9.7975121,9.3133993,24.71
19,5.7450089,9.7951069,9.3106451,24.63
20,5.7440233,9.7984686,9.3022671,24.64
21,5.7444568,9.7969904,9.2810669,24.56
22,5.7452168,9.7943983,9.2693357,24.58
23,5.7447147,9.7961102,9.2552958,24.60
24,5.7438245,9.7991467,9.2462950,24.57
25,5.7446170,9.7964439,9.2405224,24.57
26,5.7449751,9.7952223,9.2401285,24.59
27,5.7441988,9.7978706,9.2282867,24.56
28,5.7449017,9.7954731,9.2130375,24.58
29,5.7452316,9.7943478,9.2036076,24.59
30,5.7444639,9.7969656,9.1916876,24.63
31,5.7440615,9.7983389,9.1813450,24.59
32,5.7447023,9.7961531,9.1742296,24.62
