Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441282,9.7981110,9.4810085,24.28
2,5.7447453,9.7960062,9.4767628,24.26
3,5.7440405,9.7984095,9.4725523,24.28
4,5.7442675,9.7976360,9.4521475,24.30
5,5.7450657,9.7949133,9.4414234,24.24
6,5.7444181,9.7971220,9.4286537,24.27
7,5.7436657,9.7996893,9.4193573,24.30
8,5.7441845,9.7979193,9.4137697,24.32
9,5.7447891,9.7958565,9.4103088,24.36
10,5.7438712,9.7989874,9.4004488,24.34
11,5.7444382,9.7970533,9.3831482,24.34
12,5.7450519,9.7949610,9.3719635,24.42
13,5.7444019,9.7971773,9.3587923,24.37
14,5.7436476,9.7997513,9.3492403,24.43
15,5.7445297,9.7967415,9.3431749,24.38
16,5.7448721,9.7955742,9.3431435,24.40
17,5.7439904,9.7985811,9.3295050,24.40
18,5.7446842,9.7962141,9.3133192,24.40
19,5.7450628,9.7949228,9.3024359,24.40
20,5.7442751,9.7976103,9.2902994,24.41
21,5.7437844,9.7992840,9.2808542,24.41
22,5.7444630,9.7969685,9.2743397,24.41
23,5.7445798,9.7965698,9.2773390,24.37
24,5.7440844,9.7982607,9.2586985,24.39
25,5.7446609,9.7962942,9.2451334,24.39
26,5.7447805,9.7958860,9.2353086,24.42
27,5.7440333,9.7984343,9.2235699,24.37
28,5.7439766,9.7986288,9.2148113,24.37
29,5.7444715,9.7969398,9.2079315,24.40
30,5.7443285,9.7974281,9.2100725,24.40
31,5.7442913,9.7975540,9.1888885,24.43
32,5.7447257,9.7960730,9.1785307,24.44
