Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439766,9.7986288,9.4779100,21.41
2,5.7441721,9.7979612,9.4683580,21.42
3,5.7444744,9.7969303,9.4660072,21.43
4,5.7443314,9.7974176,9.4494925,21.40
5,5.7445097,9.7968092,9.4382877,21.40
6,5.7447047,9.7961445,9.4283733,21.33
7,5.7437429,9.7994251,9.4156303,21.37
8,5.7439456,9.7987337,9.4046021,21.38
9,5.7438374,9.7991028,9.3934517,21.39
10,5.7442532,9.7976847,9.3897266,21.40
11,5.7445402,9.7967052,9.3698025,21.40
12,5.7444983,9.7968493,9.3587494,21.37
13,5.7444353,9.7970629,9.3467445,21.35
14,5.7438698,9.7989931,9.3346176,21.39
15,5.7440662,9.7983217,9.3253555,21.37
16,5.7444696,9.7969465,9.3168716,21.35
17,5.7442398,9.7977304,9.3115034,21.30
18,5.7443628,9.7973108,9.2956314,21.25
19,5.7447805,9.7958860,9.2843857,21.18
20,5.7444534,9.7970018,9.2741365,21.22
21,5.7437930,9.7992544,9.2627373,21.21
22,5.7440691,9.7983122,9.2561970,21.19
23,5.7445326,9.7967319,9.2485247,21.18
24,5.7440009,9.7985449,9.2397575,21.20
25,5.7443085,9.7974958,9.2257242,21.20
26,5.7448130,9.7957754,9.2134800,21.24
27,5.7442932,9.7975473,9.2020502,21.20
28,5.7436152,9.7998610,9.1896095,21.19
29,5.7440987,9.7982121,9.1811457,21.16
30,5.7446318,9.7963934,9.1764927,21.15
31,5.7440281,9.7984524,9.1636715,21.10
32,5.7444782,9.7969170,9.1511936,21.06
