Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448292,9.7957201,9.5172596,28.33
2,5.7449293,9.7953787,9.5073481,28.30
3,5.7444220,9.7971087,9.4958792,28.33
4,5.7442808,9.7975903,9.4875593,28.33
5,5.7446203,9.7964325,9.4807205,28.31
6,5.7446375,9.7963734,9.4772081,28.32
7,5.7446032,9.7964907,9.4616871,28.34
8,5.7450619,9.7949266,9.4493856,28.37
9,5.7448854,9.7955275,9.4374352,28.33
10,5.7444105,9.7971478,9.4271879,28.35
11,5.7444620,9.7969723,9.4175406,28.32
12,5.7445536,9.7966604,9.4105129,28.34
13,5.7446423,9.7963572,9.4081688,28.35
14,5.7444091,9.7971525,9.3920422,28.34
15,5.7451115,9.7947569,9.3803911,28.39
16,5.7448568,9.7956257,9.3678789,28.35
17,5.7443752,9.7972689,9.3575964,28.35
18,5.7446728,9.7962532,9.3477068,28.33
19,5.7446895,9.7961969,9.3423414,28.34
20,5.7445426,9.7966976,9.3377457,28.30
21,5.7444086,9.7971544,9.3211613,28.28
22,5.7451181,9.7947350,9.3089800,28.27
23,5.7446747,9.7962475,9.2964888,28.30
24,5.7442160,9.7978115,9.2883615,28.33
25,5.7446632,9.7962856,9.2806311,28.33
26,5.7447667,9.7959328,9.2749281,28.37
27,5.7447186,9.7960968,9.2666979,28.35
28,5.7446671,9.7962723,9.2514353,28.34
29,5.7450409,9.7949982,9.2412834,28.33
30,5.7446527,9.7963219,9.2282486,28.32
31,5.7442122,9.7978249,9.2208204,28.29
32,5.7447653,9.7959375,9.2153845,28.28
