Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447987,9.7958241,9.4923820,23.15
2,5.7447224,9.7960844,9.4804163,23.13
3,5.7438607,9.7990236,9.4695320,23.15
4,5.7440338,9.7984333,9.4637175,23.17
5,5.7451544,9.7946110,9.4652386,23.16
6,5.7440143,9.7985001,9.4646091,23.16
7,5.7441096,9.7981749,9.4372196,23.20
8,5.7450418,9.7949953,9.4265175,23.24
9,5.7446404,9.7963638,9.4135742,23.21
10,5.7437468,9.7994127,9.4044437,23.24
11,5.7442789,9.7975969,9.4004660,23.20
12,5.7452259,9.7943668,9.4037771,23.20
13,5.7437034,9.7995605,9.3963203,23.16
14,5.7441673,9.7979774,9.3707037,23.14
15,5.7450995,9.7947979,9.3597212,23.16
16,5.7442827,9.7975836,9.3467426,23.18
17,5.7436476,9.7997513,9.3375778,23.22
18,5.7445297,9.7967415,9.3304119,23.29
19,5.7451816,9.7945185,9.3391199,23.25
20,5.7435932,9.7999363,9.3245916,23.28
21,5.7444234,9.7971039,9.3018465,23.28
22,5.7450581,9.7949390,9.2921467,23.30
23,5.7441745,9.7979527,9.2795668,23.26
24,5.7437706,9.7993317,9.2707415,23.32
25,5.7446232,9.7964230,9.2645817,23.25
26,5.7448196,9.7957525,9.2744827,23.23
27,5.7435040,9.8002405,9.2544079,23.24
28,5.7447133,9.7961149,9.2354755,23.23
29,5.7448630,9.7956047,9.2240763,23.24
30,5.7440271,9.7984562,9.2120018,23.25
31,5.7440410,9.7984085,9.2040043,23.23
32,5.7447505,9.7959881,9.2005072,23.25
