Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440701,9.7983093,9.4685907,19.11
2,5.7442598,9.7976618,9.4615431,19.10
3,5.7441196,9.7981396,9.4486790,19.12
4,5.7443824,9.7972441,9.4391584,19.10
5,5.7441115,9.7981682,9.4306364,19.11
6,5.7444172,9.7971249,9.4188347,19.08
7,5.7442274,9.7977724,9.4084072,19.08
8,5.7441912,9.7978954,9.3985834,19.14
9,5.7442641,9.7976475,9.3910780,19.10
10,5.7441745,9.7979527,9.3785486,19.08
11,5.7444210,9.7971125,9.3694553,19.07
12,5.7441235,9.7981272,9.3599186,19.01
13,5.7443724,9.7972784,9.3482237,18.98
14,5.7440829,9.7982655,9.3360147,18.98
15,5.7442141,9.7978182,9.3250141,18.84
16,5.7439451,9.7987356,9.3152142,18.84
17,5.7441568,9.7980137,9.3027573,18.78
18,5.7444334,9.7970695,9.2944202,18.80
19,5.7442322,9.7977562,9.2837858,18.78
20,5.7444487,9.7970181,9.2737780,18.86
21,5.7440662,9.7983217,9.2636843,18.88
22,5.7443008,9.7975225,9.2548685,18.89
23,5.7440281,9.7984524,9.2447186,18.92
24,5.7441988,9.7978706,9.2342329,18.94
25,5.7443018,9.7975187,9.2263365,18.91
26,5.7441511,9.7980328,9.2143230,18.92
27,5.7442408,9.7977266,9.2038717,18.96
28,5.7441068,9.7981844,9.1931248,18.95
29,5.7443924,9.7972097,9.1860218,18.92
30,5.7441120,9.7981663,9.1748571,18.95
31,5.7443867,9.7972288,9.1651468,18.95
32,5.7442780,9.7976007,9.1576748,18.96
