Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7432251,9.8011923,9.5539045,24.20
2,5.7494845,9.7798634,9.6344185,24.23
3,5.7421045,9.8050184,9.6345091,24.18
4,5.7406845,9.8098698,9.5478897,24.18
5,5.7489009,9.7818489,9.5333023,24.11
6,5.7451630,9.7945814,9.5256233,24.03
7,5.7408628,9.8092604,9.5061855,23.98
8,5.7457504,9.7925797,9.4980574,23.98
9,5.7490358,9.7813902,9.5777931,24.02
10,5.7403178,9.8111229,9.5598516,23.97
11,5.7424064,9.8039875,9.4697666,24.03
12,5.7481947,9.7842531,9.4633312,24.04
13,5.7438669,9.7990026,9.4548140,24.00
14,5.7404881,9.8105412,9.4293604,24.02
15,5.7478695,9.7853603,9.4451265,24.03
16,5.7467580,9.7891455,9.5110836,24.06
17,5.7392092,9.8149137,9.4738569,24.08
18,5.7447357,9.7960386,9.3844051,24.15
19,5.7475891,9.7863150,9.3862839,24.15
20,5.7434850,9.8003063,9.3741922,24.16
21,5.7403183,9.8111210,9.3446808,24.17
22,5.7493143,9.7804422,9.3829107,24.19
23,5.7455015,9.7934275,9.4359713,24.19
24,5.7391634,9.8150702,9.3802652,24.23
25,5.7463598,9.7905016,9.3123817,24.22
26,5.7463846,9.7904177,9.3112402,24.28
27,5.7429695,9.8020649,9.2957621,24.23
28,5.7404804,9.8105679,9.2668819,24.24
29,5.7499018,9.7784443,9.3305864,24.26
30,5.7441607,9.7980003,9.3581905,24.30
31,5.7387085,9.8166265,9.2861242,24.31
32,5.7483449,9.7837410,9.2397346,24.31
