Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438345,9.7991133,9.4967394,22.71
2,5.7452936,9.7941360,9.5104771,22.77
3,5.7440176,9.7984877,9.5021896,22.79
4,5.7433548,9.8007498,9.4611893,22.77
5,5.7456274,9.7929983,9.4497194,22.77
6,5.7443757,9.7972660,9.4414835,22.85
7,5.7430439,9.8018112,9.4216938,22.83
8,5.7447233,9.7960815,9.4116802,22.80
9,5.7447605,9.7959538,9.4300747,22.80
10,5.7434478,9.8004322,9.4173069,22.84
11,5.7440209,9.7984772,9.3782845,22.81
12,5.7455187,9.7933693,9.3637028,22.83
13,5.7438173,9.7991714,9.3563566,22.83
14,5.7431126,9.8015766,9.3393641,22.80
15,5.7454352,9.7936535,9.3345671,22.81
16,5.7444048,9.7971678,9.3524761,22.80
17,5.7431650,9.8013983,9.3344851,22.80
18,5.7447991,9.7958221,9.2988148,22.81
19,5.7454090,9.7937431,9.2880936,22.81
20,5.7435226,9.8001776,9.2765369,22.82
21,5.7433691,9.8007011,9.2610760,22.75
22,5.7452507,9.7942829,9.2671728,22.74
23,5.7444401,9.7970467,9.2763453,22.78
24,5.7427883,9.8026838,9.2499514,22.80
25,5.7452850,9.7941656,9.2209291,22.81
26,5.7453251,9.7940292,9.2101517,22.77
27,5.7432971,9.8009472,9.1943798,22.74
28,5.7432585,9.8010788,9.1812372,22.77
29,5.7454586,9.7935743,9.1937828,22.69
30,5.7440605,9.7983418,9.1928425,22.83
31,5.7432003,9.8012772,9.1576338,22.79
32,5.7451768,9.7945347,9.1395588,22.77
