Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441983,9.7978716,9.5051708,15.85
2,5.7443814,9.7972469,9.5275021,15.79
3,5.7431278,9.8015242,9.5146608,15.78
4,5.7431774,9.8013554,9.4731073,15.80
5,5.7452717,9.7942114,9.4602909,15.80
6,5.7433219,9.8008623,9.4556637,15.81
7,5.7423420,9.8042078,9.4365129,15.78
8,5.7446518,9.7963247,9.4323397,15.78
9,5.7441220,9.7981319,9.4522839,15.78
10,5.7424860,9.8037157,9.4340687,15.78
11,5.7443032,9.7975140,9.3965693,15.78
12,5.7451401,9.7946596,9.3867836,15.76
13,5.7426214,9.8032532,9.3760796,15.78
14,5.7427731,9.8027363,9.3591890,15.77
15,5.7447472,9.7959995,9.3681688,15.79
16,5.7439804,9.7986155,9.3767338,15.80
17,5.7422247,9.8046083,9.3523054,15.78
18,5.7447557,9.7959709,9.3220224,15.80
19,5.7451086,9.7947664,9.3137484,15.78
20,5.7423639,9.8041325,9.2970114,15.79
21,5.7426291,9.8032274,9.2842627,15.78
22,5.7451735,9.7945461,9.2990732,15.78
23,5.7435217,9.8001804,9.2998877,15.77
24,5.7426996,9.8029861,9.2658434,15.81
25,5.7446427,9.7963562,9.2464190,15.77
26,5.7448468,9.7956600,9.2394238,15.75
27,5.7423210,9.8042784,9.2198925,15.79
28,5.7429643,9.8020830,9.2110577,15.77
29,5.7450294,9.7950373,9.2275028,15.77
30,5.7432652,9.8010559,9.2234364,15.78
31,5.7427053,9.8029671,9.1828384,15.80
32,5.7450838,9.7948513,9.1699829,15.76
