Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442436,9.7977171,9.4770060,23.18
2,5.7443609,9.7973166,9.4669113,23.17
3,5.7441816,9.7979288,9.4606695,23.17
4,5.7444901,9.7968769,9.4464436,23.19
5,5.7448583,9.7956209,9.4342451,23.20
6,5.7444172,9.7971249,9.4235554,23.19
7,5.7438354,9.7991095,9.4114256,23.18
8,5.7442245,9.7977829,9.4059677,23.17
9,5.7444506,9.7970114,9.3959942,23.20
10,5.7441750,9.7979517,9.3866806,23.16
11,5.7445784,9.7965755,9.3748064,23.14
12,5.7450228,9.7950602,9.3634367,23.12
13,5.7443604,9.7973185,9.3525620,23.08
14,5.7438083,9.7992029,9.3407240,22.95
15,5.7443428,9.7973785,9.3342113,23.08
16,5.7446108,9.7964649,9.3274956,23.07
17,5.7442975,9.7975330,9.3149786,23.04
18,5.7445087,9.7968130,9.3048592,22.98
19,5.7449799,9.7952061,9.2943516,23.04
20,5.7441978,9.7978735,9.2833109,23.06
21,5.7438493,9.7990627,9.2724438,23.08
22,5.7442193,9.7978001,9.2639704,23.07
23,5.7444239,9.7971029,9.2588987,23.01
24,5.7444506,9.7970114,9.2443829,23.14
25,5.7445240,9.7967615,9.2343254,23.09
26,5.7448902,9.7955112,9.2244053,23.09
27,5.7441730,9.7979584,9.2136183,23.17
28,5.7440953,9.7982235,9.2041950,23.16
29,5.7442074,9.7978411,9.1949663,23.12
30,5.7442951,9.7975416,9.1911860,23.14
31,5.7443657,9.7973003,9.1759510,23.18
32,5.7445631,9.7966270,9.1663094,23.17
