Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438903,9.7989225,9.4885025,17.29
2,5.7447171,9.7961025,9.4969797,17.28
3,5.7430477,9.8017979,9.4817152,17.26
4,5.7440271,9.7984562,9.4578075,17.33
5,5.7446785,9.7962341,9.4468651,17.34
6,5.7437434,9.7994242,9.4331150,17.36
7,5.7431917,9.8013067,9.4231586,17.31
8,5.7441616,9.7979965,9.4164429,17.31
9,5.7444615,9.7969742,9.4274340,17.32
10,5.7429328,9.8021898,9.4059343,17.29
11,5.7443027,9.7975159,9.3860235,17.31
12,5.7445269,9.7967510,9.3746681,17.31
13,5.7437334,9.7994576,9.3627462,17.33
14,5.7435217,9.8001804,9.3538666,17.31
15,5.7443304,9.7974215,9.3497028,17.21
16,5.7440214,9.7984753,9.3580027,17.23
17,5.7432442,9.8011274,9.3308325,17.26
18,5.7443209,9.7974539,9.3158426,17.27
19,5.7443376,9.7973967,9.3034201,17.25
20,5.7434740,9.8003435,9.2924910,17.26
21,5.7434578,9.8003979,9.2853384,17.26
22,5.7446966,9.7961721,9.2842350,17.27
23,5.7436810,9.7996368,9.2875967,17.28
24,5.7434883,9.8002939,9.2587643,17.21
25,5.7443771,9.7972622,9.2485571,17.23
26,5.7441797,9.7979355,9.2345104,17.24
27,5.7433052,9.8009186,9.2248001,17.22
28,5.7436581,9.7997150,9.2190523,17.27
29,5.7448158,9.7957649,9.2214499,17.22
30,5.7431879,9.8013201,9.2156591,17.20
31,5.7435617,9.8000431,9.1875391,17.21
32,5.7446423,9.7963572,9.1769276,17.21
