Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438593,9.7990284,9.4843941,18.28
2,5.7451048,9.7947798,9.4961338,18.26
3,5.7434349,9.8004761,9.4859457,18.32
4,5.7438145,9.7991810,9.4520702,18.29
5,5.7449484,9.7953138,9.4410515,18.28
6,5.7440910,9.7982378,9.4283524,18.25
7,5.7431469,9.8014593,9.4166708,18.30
8,5.7442942,9.7975445,9.4071846,18.28
9,5.7446671,9.7962723,9.4216967,18.31
10,5.7431011,9.8016157,9.4049282,18.31
11,5.7443309,9.7974195,9.3751173,18.31
12,5.7447939,9.7958403,9.3632755,18.31
13,5.7439356,9.7987680,9.3514347,18.30
14,5.7432823,9.8009968,9.3388462,18.25
15,5.7446432,9.7963543,9.3337708,18.23
16,5.7443829,9.7972422,9.3462429,18.20
17,5.7429008,9.8022995,9.3228779,18.20
18,5.7446156,9.7964487,9.2996998,18.22
19,5.7446489,9.7963352,9.2867746,18.22
20,5.7437301,9.7994690,9.2755394,18.24
21,5.7434359,9.8004732,9.2649908,18.25
22,5.7449207,9.7954082,9.2665424,18.26
23,5.7440338,9.7984333,9.2717390,18.20
24,5.7431374,9.8014927,9.2419910,18.26
25,5.7447348,9.7960415,9.2255783,18.22
26,5.7443600,9.7973204,9.2122717,18.21
27,5.7436161,9.7998581,9.1999416,18.19
28,5.7434011,9.8005924,9.1934509,18.26
29,5.7452793,9.7941847,9.1996288,18.25
30,5.7436581,9.7997150,9.1973753,18.28
31,5.7434249,9.8005104,9.1634731,18.23
32,5.7449169,9.7954206,9.1515436,18.16
