Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437592,9.7993698,9.4795551,18.09
2,5.7456269,9.7930002,9.4899263,18.11
3,5.7445059,9.7968225,9.4874916,18.07
4,5.7433214,9.8008642,9.4466515,18.06
5,5.7449870,9.7951822,9.4280481,18.06
6,5.7447662,9.7959347,9.4157848,18.07
7,5.7434468,9.8004360,9.4008455,18.08
8,5.7437716,9.7993279,9.3916616,18.08
9,5.7449307,9.7953739,9.3962488,18.10
10,5.7437029,9.7995625,9.3829603,18.15
11,5.7436233,9.7998333,9.3424549,18.16
12,5.7447348,9.7960415,9.3242979,18.15
13,5.7442513,9.7976913,9.3082027,18.17
14,5.7431269,9.8015280,9.2936430,18.16
15,5.7444725,9.7969370,9.2830772,18.15
16,5.7446852,9.7962112,9.2927485,18.17
17,5.7431850,9.8013296,9.2766342,18.18
18,5.7440834,9.7982635,9.2438126,18.18
19,5.7448187,9.7957554,9.2292233,18.14
20,5.7438307,9.7991257,9.2147036,18.21
21,5.7430201,9.8018923,9.1984406,18.21
22,5.7447271,9.7960682,9.1889048,18.21
23,5.7445297,9.7967415,9.1992645,18.22
24,5.7430639,9.8017426,9.1777353,18.23
25,5.7445378,9.7967138,9.1490602,18.20
26,5.7447052,9.7961426,9.1311426,18.18
27,5.7434387,9.8004637,9.1126671,18.17
28,5.7436485,9.7997475,9.0999413,18.23
29,5.7448769,9.7955570,9.0972309,18.18
30,5.7441206,9.7981367,9.1000042,18.17
31,5.7431793,9.8013487,9.0728559,18.17
32,5.7448111,9.7957811,9.0543509,18.18
