Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437334,9.7994576,9.4816990,19.03
2,5.7448215,9.7957468,9.4776936,19.06
3,5.7441587,9.7980070,9.4817352,19.07
4,5.7440557,9.7983580,9.4529095,19.12
5,5.7447042,9.7961464,9.4417162,19.04
6,5.7443748,9.7972698,9.4289722,19.10
7,5.7435679,9.8000221,9.4186754,19.07
8,5.7437811,9.7992954,9.4100447,19.04
9,5.7450008,9.7951345,9.4088793,19.05
10,5.7436657,9.7996893,9.4057512,19.06
11,5.7439661,9.7986641,9.3778687,19.04
12,5.7449098,9.7954454,9.3680439,19.06
13,5.7442031,9.7978554,9.3547421,19.04
14,5.7434149,9.8005447,9.3439770,19.00
15,5.7439957,9.7985630,9.3359537,18.93
16,5.7450542,9.7949524,9.3397703,18.95
17,5.7433767,9.8006754,9.3285599,18.96
18,5.7442017,9.7978611,9.3058996,18.93
19,5.7448845,9.7955313,9.2953758,18.90
20,5.7439857,9.7985973,9.2819595,18.97
21,5.7432356,9.8011570,9.2703285,18.93
22,5.7441740,9.7979546,9.2613411,19.01
23,5.7447052,9.7961426,9.2692213,19.00
24,5.7431669,9.8013916,9.2504482,19.03
25,5.7443447,9.7973719,9.2300434,19.03
26,5.7446604,9.7962952,9.2190266,19.06
27,5.7438679,9.7989988,9.2051430,19.05
28,5.7435298,9.8001528,9.1936502,19.09
29,5.7442899,9.7975597,9.1858549,19.07
30,5.7443948,9.7972021,9.1935558,19.06
31,5.7433653,9.8007145,9.1692896,19.08
32,5.7445984,9.7965078,9.1524792,18.99
