Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442751,9.7976103,9.5015507,20.21
2,5.7459602,9.7918634,9.5352468,20.21
3,5.7429061,9.8022814,9.5322046,20.26
4,5.7427206,9.8029156,9.4809599,20.23
5,5.7471628,9.7877665,9.4641886,20.24
6,5.7444382,9.7970533,9.4617233,20.19
7,5.7414322,9.8073149,9.4376764,20.21
8,5.7448025,9.7958117,9.4307747,20.24
9,5.7459326,9.7919579,9.4714642,20.22
10,5.7424812,9.8037319,9.4550915,20.23
11,5.7434959,9.8002682,9.4006424,20.22
12,5.7469072,9.7886372,9.3999453,20.20
13,5.7439079,9.7988625,9.3870573,20.23
14,5.7411098,9.8084164,9.3631277,20.21
15,5.7455997,9.7930927,9.3712273,20.23
16,5.7453251,9.7940292,9.4006739,20.22
17,5.7424507,9.8038359,9.3761158,20.26
18,5.7440119,9.7985077,9.3262968,20.31
19,5.7468700,9.7887640,9.3278408,20.27
20,5.7431364,9.8014956,9.3116941,20.29
21,5.7416401,9.8066053,9.2872944,20.23
22,5.7457881,9.7924509,9.3073282,20.27
23,5.7447228,9.7960825,9.3269777,20.26
24,5.7419100,9.8056831,9.2933531,20.27
25,5.7453499,9.7939444,9.2535353,20.23
26,5.7465558,9.7898340,9.2517977,20.27
27,5.7419720,9.8054714,9.2364149,20.22
28,5.7425590,9.8034668,9.2135010,20.23
29,5.7463813,9.7904291,9.2417355,20.24
30,5.7437983,9.7992373,9.2516766,20.29
31,5.7423043,9.8043356,9.2120619,20.22
32,5.7465086,9.7899952,9.1788416,20.22
