Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444496,9.7970152,9.4799871,26.18
2,5.7449112,9.7954397,9.4686184,26.23
3,5.7447901,9.7958527,9.4594946,26.25
4,5.7444143,9.7971344,9.4497223,26.28
5,5.7449002,9.7954769,9.4430227,26.26
6,5.7445364,9.7967186,9.4348221,26.23
7,5.7448406,9.7956810,9.4261150,26.23
8,5.7444344,9.7970667,9.4164953,26.23
9,5.7449112,9.7954397,9.4058475,26.27
10,5.7445641,9.7966242,9.3966694,26.25
11,5.7442417,9.7977238,9.3864803,26.23
12,5.7449560,9.7952871,9.3815680,26.24
13,5.7444968,9.7968531,9.3727436,26.26
14,5.7446442,9.7963505,9.3642025,26.19
15,5.7444682,9.7969513,9.3497725,26.16
16,5.7448411,9.7956791,9.3414154,26.19
17,5.7444553,9.7969952,9.3322639,26.19
18,5.7443724,9.7972784,9.3226862,26.20
19,5.7447357,9.7960386,9.3184471,26.21
20,5.7445045,9.7968273,9.3082724,26.27
21,5.7445126,9.7967997,9.2988129,26.26
22,5.7444687,9.7969494,9.2864332,26.30
23,5.7447667,9.7959328,9.2762461,26.30
24,5.7441511,9.7980328,9.2672567,26.33
25,5.7444553,9.7969952,9.2559595,26.35
26,5.7447639,9.7959433,9.2508411,26.34
27,5.7446957,9.7961750,9.2410221,26.29
28,5.7443285,9.7974281,9.2326880,26.26
29,5.7448139,9.7957716,9.2191668,26.25
30,5.7448826,9.7955379,9.2099304,26.25
31,5.7443962,9.7971964,9.2001390,26.26
32,5.7447252,9.7960749,9.1898479,26.27
