Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433538,9.8007526,9.4812012,15.09
2,5.7440119,9.7985077,9.4785538,15.09
3,5.7431631,9.8014040,9.4652243,15.08
4,5.7438784,9.7989635,9.4495449,15.05
5,5.7443066,9.7975025,9.4380894,15.03
6,5.7435055,9.8002357,9.4267178,15.06
7,5.7428617,9.8024330,9.4121780,15.00
8,5.7434020,9.8005896,9.4013700,15.05
9,5.7439022,9.7988825,9.4014750,15.02
10,5.7432599,9.8010740,9.3833904,15.05
11,5.7440853,9.7982569,9.3688498,15.08
12,5.7444000,9.7971840,9.3593187,15.08
13,5.7433453,9.8007822,9.3472443,15.04
14,5.7430925,9.8016453,9.3340578,15.06
15,5.7434635,9.8003788,9.3228912,15.10
16,5.7436342,9.7997961,9.3231697,15.11
17,5.7435694,9.8000183,9.3021965,15.12
18,5.7440662,9.7983217,9.2906294,15.06
19,5.7442169,9.7978077,9.2815390,15.11
20,5.7431173,9.8015604,9.2689743,15.10
21,5.7433252,9.8008509,9.2579899,15.08
22,5.7438216,9.7991571,9.2491760,15.07
23,5.7434506,9.8004227,9.2461538,15.06
24,5.7437363,9.7994480,9.2243805,15.06
25,5.7441034,9.7981958,9.2149496,14.96
26,5.7438660,9.7990055,9.2053308,15.01
27,5.7428646,9.8024225,9.1917162,15.02
28,5.7432027,9.8012695,9.1821480,15.04
29,5.7440424,9.7984037,9.1755247,15.00
30,5.7431884,9.8013182,9.1680670,15.05
31,5.7437348,9.7994537,9.1498222,15.02
32,5.7443185,9.7974615,9.1389265,15.04
