Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445874,9.7965450,9.5346746,23.26
2,5.7472601,9.7874346,9.5864573,23.23
3,5.7418585,9.8058586,9.5797205,23.24
4,5.7429285,9.8022051,9.5129585,23.22
5,5.7478447,9.7854443,9.5074120,23.23
6,5.7444220,9.7971087,9.4938326,23.18
7,5.7409687,9.8088989,9.4721632,23.21
8,5.7454090,9.7937431,9.4720678,23.20
9,5.7469540,9.7884779,9.5222273,23.14
10,5.7415352,9.8069630,9.4948158,23.21
11,5.7437382,9.7994413,9.4313459,23.22
12,5.7474356,9.7868376,9.4362955,23.22
13,5.7440481,9.7983847,9.4216223,23.21
14,5.7407742,9.8095636,9.3968925,23.24
15,5.7463579,9.7905083,9.4141989,23.29
16,5.7463646,9.7904854,9.4549522,23.28
17,5.7412663,9.8078823,9.4159908,23.28
18,5.7446032,9.7964907,9.3630705,23.26
19,5.7469230,9.7885838,9.3648214,23.26
20,5.7435560,9.8000631,9.3518209,23.29
21,5.7413349,9.8076468,9.3234510,23.27
22,5.7471676,9.7877502,9.3536463,23.25
23,5.7449932,9.7951612,9.3861132,23.25
24,5.7408876,9.8091755,9.3388128,23.24
25,5.7466807,9.7894087,9.2932940,23.21
26,5.7458115,9.7923708,9.2929506,23.22
27,5.7426004,9.8033247,9.2795744,23.16
28,5.7425156,9.8036146,9.2564669,23.21
29,5.7478786,9.7853289,9.2954788,23.20
30,5.7433443,9.8007860,9.3161345,23.21
31,5.7418203,9.8059893,9.2612925,23.23
32,5.7474518,9.7867823,9.2248096,23.19
