Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445784,9.7965755,9.4859781,27.02
2,5.7448463,9.7956619,9.4818983,27.00
3,5.7443810,9.7972488,9.4770451,27.00
4,5.7441430,9.7980604,9.4495163,26.97
5,5.7450294,9.7950373,9.4356823,27.01
6,5.7447829,9.7958775,9.4213724,26.99
7,5.7441082,9.7981796,9.4097891,27.02
8,5.7445021,9.7968359,9.4055548,27.08
9,5.7450399,9.7950010,9.4032803,27.15
10,5.7441964,9.7978783,9.3963614,27.18
11,5.7444739,9.7969313,9.3769245,27.20
12,5.7452674,9.7942257,9.3654852,27.26
13,5.7447419,9.7960176,9.3544798,27.33
14,5.7438745,9.7989769,9.3430824,27.25
15,5.7443581,9.7973270,9.3366690,27.26
16,5.7450151,9.7950859,9.3343029,27.27
17,5.7443309,9.7974195,9.3239079,27.31
18,5.7448034,9.7958078,9.3076973,27.28
19,5.7453375,9.7939873,9.2973022,27.31
20,5.7446480,9.7963381,9.2855043,27.36
21,5.7436771,9.7996502,9.2754908,27.37
22,5.7446184,9.7964382,9.2684593,27.42
23,5.7447100,9.7961264,9.2707977,27.45
24,5.7444162,9.7971277,9.2549906,27.46
25,5.7449732,9.7952290,9.2382383,27.47
26,5.7452207,9.7943850,9.2275667,27.50
27,5.7440538,9.7983646,9.2157507,27.54
28,5.7437906,9.7992620,9.2073889,27.53
29,5.7448092,9.7957878,9.1994486,27.55
30,5.7450237,9.7950563,9.2022591,27.50
31,5.7441196,9.7981396,9.1757917,27.37
32,5.7446003,9.7965012,9.1627302,27.31
