Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442126,9.7978230,9.4782877,27.09
2,5.7449355,9.7953577,9.4691601,27.04
3,5.7447200,9.7960920,9.4644222,27.01
4,5.7445536,9.7966604,9.4436293,27.00
5,5.7451124,9.7947540,9.4295120,26.95
6,5.7453117,9.7940750,9.4153242,26.97
7,5.7443123,9.7974825,9.4026899,26.91
8,5.7443285,9.7974281,9.3925476,26.94
9,5.7446318,9.7963934,9.3852568,26.98
10,5.7446699,9.7962627,9.3840790,27.00
11,5.7445941,9.7965221,9.3652058,27.01
12,5.7457762,9.7924919,9.3536987,27.02
13,5.7454967,9.7934437,9.3437376,26.96
14,5.7441359,9.7980852,9.3301964,26.96
15,5.7447271,9.7960682,9.3238039,26.93
16,5.7452140,9.7944078,9.3214159,26.91
17,5.7453184,9.7940521,9.3219156,26.88
18,5.7449884,9.7951765,9.3056679,26.84
19,5.7456288,9.7929935,9.2957411,26.81
20,5.7451663,9.7945700,9.2828150,26.79
21,5.7443562,9.7973337,9.2721119,26.80
22,5.7445602,9.7966375,9.2620087,26.74
23,5.7450414,9.7949963,9.2555389,26.81
24,5.7446346,9.7963839,9.2488451,26.85
25,5.7449064,9.7954569,9.2314262,26.90
26,5.7458153,9.7923574,9.2194433,26.93
27,5.7445145,9.7967930,9.2001734,26.91
28,5.7443690,9.7972898,9.1902733,26.85
29,5.7451649,9.7945757,9.1859713,26.83
30,5.7449675,9.7952490,9.1805382,26.77
31,5.7448931,9.7955027,9.1680279,26.77
32,5.7455053,9.7934151,9.1524973,26.75
