Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444510,9.7970095,9.5104771,25.64
2,5.7449832,9.7951946,9.5009108,25.54
3,5.7438364,9.7991066,9.4880266,25.48
4,5.7446566,9.7963085,9.4693060,25.50
5,5.7454672,9.7935448,9.4574728,25.48
6,5.7442908,9.7975559,9.4364815,25.41
7,5.7434273,9.8005028,9.4203320,25.38
8,5.7443485,9.7973595,9.4115171,25.38
9,5.7446556,9.7963123,9.4056482,25.30
10,5.7444568,9.7969904,9.3988409,25.27
11,5.7441692,9.7979708,9.3761969,25.26
12,5.7450833,9.7948532,9.3613052,25.26
13,5.7444644,9.7969646,9.3450861,25.24
14,5.7447119,9.7961197,9.3361254,25.19
15,5.7439899,9.7985821,9.3265543,25.15
16,5.7448435,9.7956715,9.3184605,25.18
17,5.7436142,9.7998648,9.3038158,25.16
18,5.7442608,9.7976589,9.2834864,25.22
19,5.7451024,9.7947884,9.2718563,25.29
20,5.7448378,9.7956905,9.2588453,25.27
21,5.7436404,9.7997751,9.2458916,25.24
22,5.7446809,9.7962255,9.2379208,25.22
23,5.7446642,9.7962828,9.2318068,25.21
24,5.7440920,9.7982340,9.2176104,25.20
25,5.7452574,9.7942600,9.2065725,25.16
26,5.7446241,9.7964191,9.1893005,25.20
27,5.7444906,9.7968740,9.1765690,25.17
28,5.7429714,9.8020582,9.1558008,25.13
29,5.7444129,9.7971401,9.1427937,25.09
30,5.7452755,9.7941980,9.1387548,25.11
31,5.7454023,9.7937651,9.1159258,25.08
32,5.7435799,9.7999821,9.0854406,25.04
