Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441926,9.7978916,9.5210934,24.18
2,5.7442946,9.7975435,9.5133743,24.25
3,5.7443695,9.7972879,9.5011091,24.26
4,5.7446251,9.7964163,9.4926729,24.25
5,5.7446756,9.7962437,9.4804573,24.28
6,5.7447224,9.7960844,9.4708633,24.27
7,5.7439861,9.7985954,9.4586859,24.24
8,5.7443285,9.7974281,9.4474726,24.20
9,5.7442722,9.7976198,9.4383030,24.16
10,5.7444263,9.7970943,9.4271660,24.17
11,5.7445374,9.7967148,9.4188538,24.22
12,5.7448673,9.7955894,9.4065323,24.18
13,5.7444534,9.7970018,9.3959274,24.17
14,5.7438159,9.7991762,9.3828983,24.20
15,5.7444773,9.7969208,9.3741035,24.22
16,5.7443547,9.7973375,9.3624477,24.23
17,5.7448745,9.7955656,9.3530884,24.19
18,5.7445145,9.7967930,9.3441000,24.11
19,5.7450123,9.7950954,9.3326797,24.10
20,5.7446051,9.7964840,9.3223677,24.14
21,5.7438865,9.7989359,9.3094044,24.13
22,5.7444077,9.7971573,9.3036098,24.12
23,5.7440977,9.7982149,9.2908449,24.14
24,5.7445345,9.7967253,9.2805538,24.07
25,5.7443075,9.7974997,9.2696228,24.17
26,5.7449617,9.7952681,9.2589827,24.14
27,5.7444077,9.7971573,9.2476807,24.09
28,5.7439628,9.7986755,9.2357693,24.07
29,5.7444849,9.7968941,9.2304621,24.03
30,5.7444115,9.7971449,9.2178144,24.10
31,5.7445703,9.7966032,9.2080345,24.05
32,5.7445812,9.7965660,9.1980219,24.04
