Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439165,9.7988329,9.5106964,23.75
2,5.7438622,9.7990189,9.4973230,23.83
3,5.7444344,9.7970667,9.4865046,23.76
4,5.7440014,9.7985439,9.4738941,23.66
5,5.7447481,9.7959967,9.4611959,23.62
6,5.7447696,9.7959232,9.4485445,23.68
7,5.7435713,9.8000116,9.4332800,23.67
8,5.7439270,9.7987976,9.4220390,23.70
9,5.7441406,9.7980680,9.4104595,23.68
10,5.7441692,9.7979708,9.4003439,23.69
11,5.7447100,9.7961264,9.3911638,23.67
12,5.7447882,9.7958593,9.3791504,23.67
13,5.7440677,9.7983179,9.3689747,23.67
14,5.7434025,9.8005867,9.3550777,23.62
15,5.7439690,9.7986546,9.3448753,23.64
16,5.7438650,9.7990084,9.3301001,23.69
17,5.7445574,9.7966471,9.3180227,23.73
18,5.7444487,9.7970181,9.3069124,23.75
19,5.7447014,9.7961559,9.2955027,23.75
20,5.7442417,9.7977238,9.2840796,23.77
21,5.7434502,9.8004246,9.2693472,23.76
22,5.7439470,9.7987289,9.2619600,23.79
23,5.7441468,9.7980471,9.2483501,23.82
24,5.7444887,9.7968807,9.2374468,23.84
25,5.7444186,9.7971201,9.2268667,23.87
26,5.7448845,9.7955313,9.2181358,23.83
27,5.7441158,9.7981529,9.2069407,23.72
28,5.7433667,9.8007088,9.1937876,23.67
29,5.7442985,9.7975302,9.1846504,23.66
30,5.7442317,9.7977581,9.1747046,23.61
31,5.7445421,9.7966986,9.1627665,23.62
32,5.7447844,9.7958727,9.1533270,23.62
