Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443419,9.7973814,9.5115099,26.69
2,5.7448988,9.7954826,9.5051613,26.80
3,5.7445602,9.7966375,9.5042543,26.82
4,5.7445488,9.7966766,9.4856396,26.90
5,5.7454066,9.7937508,9.4765921,26.86
6,5.7449918,9.7951651,9.4630203,26.87
7,5.7442489,9.7976990,9.4497194,26.87
8,5.7441778,9.7979422,9.4414549,26.80
9,5.7448835,9.7955341,9.4353657,26.80
10,5.7444229,9.7971058,9.4303064,26.75
11,5.7443166,9.7974682,9.4077082,26.70
12,5.7453737,9.7938633,9.3949289,26.68
13,5.7447748,9.7959061,9.3807297,26.70
14,5.7440104,9.7985125,9.3666553,26.67
15,5.7442880,9.7975664,9.3597136,26.66
16,5.7450552,9.7949495,9.3556805,26.68
17,5.7444010,9.7971811,9.3449965,26.65
18,5.7446318,9.7963934,9.3266630,26.64
19,5.7451868,9.7945004,9.3139849,26.61
20,5.7445283,9.7967463,9.3017101,26.63
21,5.7440538,9.7983646,9.2912941,26.62
22,5.7446365,9.7963772,9.2850809,26.58
23,5.7449565,9.7952862,9.2818365,26.64
24,5.7445335,9.7967281,9.2682476,26.71
25,5.7449512,9.7953033,9.2519455,26.67
26,5.7452698,9.7942181,9.2426815,26.74
27,5.7445555,9.7966537,9.2315388,26.84
28,5.7441292,9.7981081,9.2207460,26.86
29,5.7448759,9.7955608,9.2140884,26.89
30,5.7444730,9.7969351,9.2138023,26.94
31,5.7444825,9.7969027,9.1945467,26.96
32,5.7446899,9.7961941,9.1806202,27.02
