Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448292,9.7957201,9.5383263,24.15
2,5.7466774,9.7894201,9.5384197,24.12
3,5.7435427,9.8001089,9.5212688,24.13
4,5.7420731,9.8051262,9.4983311,24.09
5,5.7456408,9.7929525,9.5101538,24.10
6,5.7445831,9.7965593,9.5250397,24.09
7,5.7427249,9.8028994,9.4980202,24.07
8,5.7456999,9.7927513,9.4616938,23.97
9,5.7465725,9.7897778,9.4567327,23.91
10,5.7426281,9.8032303,9.4422512,23.87
11,5.7428646,9.8024225,9.4195585,23.85
12,5.7460923,9.7914133,9.4381647,23.83
13,5.7444868,9.7968874,9.4495678,23.83
14,5.7428217,9.8025694,9.4123125,23.85
15,5.7464266,9.7902746,9.3853321,23.87
16,5.7458563,9.7922182,9.3830900,23.89
17,5.7418814,9.8057804,9.3677788,23.87
18,5.7432089,9.8012486,9.3508463,23.97
19,5.7458620,9.7921982,9.3726425,24.02
20,5.7439480,9.7987261,9.3723831,24.04
21,5.7429132,9.8022566,9.3252172,24.08
22,5.7471790,9.7877111,9.3057585,24.11
23,5.7449903,9.7951708,9.3032322,24.12
24,5.7420664,9.8051491,9.2825861,24.09
25,5.7443271,9.7974319,9.2721987,24.06
26,5.7453065,9.7940922,9.2963257,23.99
27,5.7435474,9.8000927,9.2890348,23.95
28,5.7435913,9.7999430,9.2419462,23.95
29,5.7470493,9.7881527,9.2353916,23.96
30,5.7442927,9.7975502,9.2262878,23.98
31,5.7415786,9.8068151,9.2036924,24.02
32,5.7448921,9.7955055,9.1951456,24.04
