Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435398,9.8001184,9.4865179,22.21
2,5.7454476,9.7936115,9.4888668,22.23
3,5.7443180,9.7974634,9.4935684,22.20
4,5.7433062,9.8009157,9.4614992,22.20
5,5.7450681,9.7949057,9.4465590,22.21
6,5.7450004,9.7951365,9.4335737,22.18
7,5.7431202,9.8015509,9.4161959,22.20
8,5.7430611,9.8017530,9.4035149,22.16
9,5.7449665,9.7952518,9.4084311,22.13
10,5.7438812,9.7989540,9.4014578,22.13
11,5.7432861,9.8009844,9.3608952,22.14
12,5.7450256,9.7950497,9.3455601,22.15
13,5.7450256,9.7950497,9.3366098,22.09
14,5.7432995,9.8009386,9.3140068,22.13
15,5.7433691,9.8007011,9.3000679,22.06
16,5.7452936,9.7941360,9.3051853,22.11
17,5.7435327,9.8001432,9.2924662,22.10
18,5.7442608,9.7976589,9.2551546,22.12
19,5.7454424,9.7936287,9.2385283,22.10
20,5.7441483,9.7980423,9.2267418,22.12
21,5.7432775,9.8010130,9.2094736,22.16
22,5.7438440,9.7990808,9.1948843,22.11
23,5.7451820,9.7945166,9.2049284,22.13
24,5.7432418,9.8011351,9.1868410,22.14
25,5.7445784,9.7965755,9.1504669,22.12
26,5.7449169,9.7954206,9.1306105,22.14
27,5.7434244,9.8005123,9.1179447,22.15
28,5.7429533,9.8021202,9.1020021,22.17
29,5.7447748,9.7959061,9.0930729,22.20
30,5.7447910,9.7958498,9.1061058,22.22
31,5.7430801,9.8016872,9.0861588,22.27
32,5.7452850,9.7941656,9.0609150,22.29
