Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444143,9.7971344,9.5126257,29.01
2,5.7449846,9.7951899,9.5062084,29.05
3,5.7449560,9.7952871,9.5051174,29.03
4,5.7447352,9.7960405,9.4899931,29.08
5,5.7449474,9.7953167,9.4769621,29.09
6,5.7450485,9.7949724,9.4652166,29.07
7,5.7444043,9.7971687,9.4547634,29.08
8,5.7444644,9.7969646,9.4461555,29.05
9,5.7449360,9.7953558,9.4427214,29.05
10,5.7446575,9.7963057,9.4402075,29.02
11,5.7448053,9.7958012,9.4232168,28.96
12,5.7452669,9.7942276,9.4106236,28.96
13,5.7447591,9.7959595,9.3998470,28.94
14,5.7446280,9.7964067,9.3910418,28.95
15,5.7446985,9.7961655,9.3823967,29.03
16,5.7448196,9.7957525,9.3797016,28.95
17,5.7446632,9.7962856,9.3736935,28.92
18,5.7447290,9.7960615,9.3579702,28.89
19,5.7452903,9.7941475,9.3462067,28.86
20,5.7448692,9.7955837,9.3349676,28.88
21,5.7444177,9.7971239,9.3263063,28.93
22,5.7448812,9.7955427,9.3216162,28.91
23,5.7448864,9.7955246,9.3190756,28.97
24,5.7445431,9.7966957,9.3101969,28.97
25,5.7449055,9.7954597,9.2917461,28.97
26,5.7452030,9.7944450,9.2824507,28.94
27,5.7447891,9.7958565,9.2713079,28.89
28,5.7445316,9.7967348,9.2658691,28.93
29,5.7449231,9.7953997,9.2601833,28.93
30,5.7449546,9.7952929,9.2582779,28.95
31,5.7447596,9.7959576,9.2450409,28.97
32,5.7446804,9.7962275,9.2300434,28.96
