Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7432413,9.8011379,9.5310974,23.17
2,5.7454023,9.7937651,9.5425606,23.19
3,5.7440929,9.7982311,9.5398788,23.19
4,5.7431545,9.8014336,9.5017309,23.19
5,5.7454977,9.7934399,9.4871597,23.21
6,5.7453661,9.7938890,9.4809618,23.26
7,5.7427778,9.8027191,9.4591255,23.26
8,5.7438722,9.7989845,9.4512072,23.18
9,5.7453051,9.7940969,9.4627161,23.19
10,5.7439885,9.7985878,9.4549694,23.07
11,5.7439108,9.7988529,9.4176102,23.08
12,5.7453737,9.7938633,9.4062920,23.10
13,5.7446322,9.7963915,9.4033480,23.14
14,5.7431068,9.8015966,9.3819838,23.12
15,5.7443390,9.7973919,9.3716345,23.14
16,5.7452321,9.7943459,9.3871965,23.13
17,5.7433105,9.8009014,9.3738947,23.05
18,5.7446671,9.7962723,9.3366623,23.00
19,5.7457881,9.7924509,9.3242683,22.99
20,5.7440600,9.7983437,9.3189650,22.97
21,5.7432990,9.8009405,9.3006964,22.93
22,5.7450743,9.7948847,9.2911072,22.90
23,5.7448063,9.7957983,9.3080349,22.86
24,5.7433414,9.8007956,9.2922754,22.79
25,5.7451744,9.7945423,9.2610226,22.79
26,5.7457995,9.7924118,9.2528238,22.81
27,5.7432747,9.8010235,9.2422314,22.85
28,5.7430663,9.8017349,9.2268343,22.87
29,5.7454286,9.7936764,9.2252016,22.91
30,5.7443218,9.7974501,9.2364712,22.92
31,5.7433004,9.8009357,9.2121439,22.94
32,5.7453179,9.7940531,9.1896391,22.97
