Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444201,9.7971153,9.5103846,29.34
2,5.7448978,9.7954865,9.5041637,29.33
3,5.7447233,9.7960815,9.4993372,29.32
4,5.7447262,9.7960711,9.4859228,29.34
5,5.7451363,9.7946730,9.4746113,29.36
6,5.7448325,9.7957087,9.4651022,29.42
7,5.7446756,9.7962437,9.4532824,29.52
8,5.7445288,9.7967443,9.4431601,29.58
9,5.7446823,9.7962208,9.4381933,29.60
10,5.7445974,9.7965107,9.4316263,29.63
11,5.7444744,9.7969303,9.4182816,29.69
12,5.7450938,9.7948170,9.4053564,29.75
13,5.7448950,9.7954960,9.3934851,29.77
14,5.7446537,9.7963190,9.3841181,29.74
15,5.7448730,9.7955704,9.3764143,29.64
16,5.7448244,9.7957363,9.3721142,29.52
17,5.7447147,9.7961102,9.3647118,29.51
18,5.7446165,9.7964449,9.3507128,29.47
19,5.7450404,9.7950001,9.3399124,29.47
20,5.7447467,9.7960014,9.3290653,29.42
21,5.7444239,9.7971029,9.3206425,29.34
22,5.7449903,9.7951708,9.3141642,29.39
23,5.7447453,9.7960062,9.3075705,29.44
24,5.7447791,9.7958908,9.2970190,29.46
25,5.7445955,9.7965164,9.2828131,29.55
26,5.7451000,9.7947960,9.2724619,29.60
27,5.7448034,9.7958078,9.2632914,29.62
28,5.7442656,9.7976418,9.2532091,29.69
29,5.7451305,9.7946920,9.2482185,29.72
30,5.7447252,9.7960749,9.2408905,29.69
31,5.7446675,9.7962713,9.2298374,29.65
32,5.7448435,9.7956715,9.2166710,29.61
