Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435713,9.8000116,9.5213108,23.84
2,5.7449183,9.7954159,9.5182915,23.87
3,5.7441101,9.7981730,9.5195761,23.89
4,5.7443161,9.7974701,9.4910946,23.91
5,5.7453232,9.7940359,9.4818029,23.81
6,5.7445674,9.7966127,9.4679670,23.75
7,5.7440023,9.7985401,9.4570313,23.77
8,5.7437396,9.7994366,9.4490490,23.75
9,5.7452288,9.7943573,9.4487019,23.71
10,5.7435913,9.7999430,9.4428577,23.73
11,5.7445016,9.7968369,9.4173594,23.71
12,5.7453279,9.7940187,9.4077225,23.72
13,5.7444658,9.7969589,9.3937483,23.75
14,5.7437553,9.7993832,9.3840561,23.78
15,5.7439489,9.7987232,9.3760033,23.83
16,5.7452574,9.7942600,9.3776131,23.85
17,5.7434845,9.8003073,9.3641291,23.87
18,5.7446718,9.7962570,9.3412027,23.88
19,5.7449245,9.7953949,9.3302164,23.88
20,5.7442560,9.7976751,9.3145952,23.91
21,5.7432737,9.8010263,9.3029079,23.92
22,5.7443991,9.7971869,9.2926664,23.94
23,5.7448936,9.7955008,9.2993221,24.00
24,5.7433462,9.8007793,9.2772999,23.98
25,5.7450275,9.7950439,9.2585058,24.03
26,5.7447395,9.7960253,9.2455969,24.04
27,5.7444725,9.7969370,9.2324314,24.03
28,5.7434869,9.8002996,9.2191391,23.98
29,5.7447176,9.7961006,9.2108679,23.98
30,5.7446866,9.7962065,9.2187195,23.96
31,5.7436705,9.7996731,9.1937199,23.95
32,5.7449708,9.7952366,9.1805105,23.97
