Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441363,9.7980833,9.5092115,26.61
2,5.7443485,9.7973595,9.5008497,26.64
3,5.7444634,9.7969675,9.4954243,26.58
4,5.7445030,9.7968330,9.4816494,26.60
5,5.7449427,9.7953329,9.4699850,26.58
6,5.7447548,9.7959738,9.4579678,26.59
7,5.7441134,9.7981615,9.4470921,26.58
8,5.7443833,9.7972403,9.4373074,26.58
9,5.7444906,9.7968740,9.4287100,26.50
10,5.7445431,9.7966957,9.4212875,26.54
11,5.7446384,9.7963705,9.4094515,26.47
12,5.7451792,9.7945261,9.3972931,26.48
13,5.7447014,9.7961559,9.3856392,26.46
14,5.7441306,9.7981024,9.3754911,26.39
15,5.7444072,9.7971592,9.3670845,26.45
16,5.7445455,9.7966881,9.3587227,26.45
17,5.7443714,9.7972813,9.3495083,26.50
18,5.7444959,9.7968569,9.3385029,26.55
19,5.7449961,9.7951508,9.3272152,26.53
20,5.7444725,9.7969370,9.3145733,26.54
21,5.7439919,9.7985754,9.3036051,26.59
22,5.7445521,9.7966642,9.2986250,26.58
23,5.7445707,9.7966013,9.2881269,26.55
24,5.7446175,9.7964420,9.2774839,26.57
25,5.7445927,9.7965260,9.2657452,26.57
26,5.7450686,9.7949038,9.2554331,26.58
27,5.7445092,9.7968111,9.2437057,26.60
28,5.7440443,9.7983971,9.2338629,26.60
29,5.7446394,9.7963667,9.2288675,26.52
30,5.7446556,9.7963123,9.2212648,26.51
31,5.7447367,9.7960348,9.2078695,26.54
32,5.7448187,9.7957554,9.1980181,26.54
