Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7453918,9.7938013,9.5346155,24.91
2,5.7464962,9.7900372,9.5330162,24.91
3,5.7430735,9.8017101,9.5226898,24.91
4,5.7436004,9.7999115,9.5016680,24.93
5,5.7455130,9.7933884,9.5118484,24.92
6,5.7445612,9.7966337,9.5226603,24.93
7,5.7435131,9.8002100,9.4928303,24.94
8,5.7454028,9.7937641,9.4684696,24.94
9,5.7463446,9.7905540,9.4687223,24.96
10,5.7426510,9.8031521,9.4505920,24.93
11,5.7436037,9.7999001,9.4356308,25.00
12,5.7458038,9.7923975,9.4517984,25.05
13,5.7443252,9.7974386,9.4531832,25.01
14,5.7434664,9.8003693,9.4169970,25.03
15,5.7458677,9.7921791,9.4015017,25.04
16,5.7458749,9.7921543,9.4040365,25.01
17,5.7424679,9.8037777,9.3824425,25.01
18,5.7438884,9.7989292,9.3735323,25.01
19,5.7457752,9.7924948,9.3896217,25.00
20,5.7442498,9.7976961,9.3855171,25.03
21,5.7435369,9.8001280,9.3476143,25.02
22,5.7463303,9.7906027,9.3350754,25.05
23,5.7451715,9.7945528,9.3378639,25.08
24,5.7424693,9.8037729,9.3144016,25.06
25,5.7443676,9.7972937,9.3076496,25.03
26,5.7455015,9.7934275,9.3260403,25.16
27,5.7436895,9.7996073,9.3174524,25.15
28,5.7443438,9.7973757,9.2790632,25.10
29,5.7465706,9.7897844,9.2699652,25.14
30,5.7441864,9.7979126,9.2689209,25.16
31,5.7426138,9.8032799,9.2438974,25.15
32,5.7452431,9.7943087,9.2391348,25.14
