Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7455187,9.7933693,9.5640049,23.72
2,5.7468119,9.7889614,9.5615873,23.71
3,5.7432680,9.8010464,9.5490417,23.76
4,5.7406926,9.8098421,9.5199461,23.81
5,5.7487831,9.7822504,9.5567179,23.82
6,5.7450619,9.7949266,9.6066418,23.87
7,5.7394114,9.8142223,9.5429783,23.87
8,5.7465792,9.7897549,9.4818430,23.90
9,5.7459774,9.7918053,9.4812212,23.94
10,5.7430949,9.8016376,9.4626627,23.93
11,5.7404585,9.8106422,9.4339085,23.93
12,5.7495718,9.7795658,9.4962873,23.94
13,5.7440157,9.7984943,9.5212660,23.88
14,5.7387276,9.8165617,9.4502306,23.85
15,5.7482367,9.7841101,9.4094725,23.86
16,5.7447672,9.7959309,9.3999910,23.89
17,5.7417855,9.8061085,9.3742008,23.93
18,5.7425165,9.8036118,9.3497906,23.95
19,5.7492571,9.7806368,9.4175949,23.98
20,5.7427235,9.8029051,9.4214582,23.97
21,5.7399940,9.8122301,9.3418484,23.93
22,5.7484856,9.7832632,9.3194065,23.94
23,5.7449579,9.7952805,9.3087873,23.99
24,5.7405782,9.8102331,9.2895269,23.97
25,5.7448072,9.7957945,9.2658091,24.01
26,5.7494345,9.7800341,9.3428354,23.93
27,5.7412043,9.8080931,9.3320961,23.85
28,5.7420864,9.8050804,9.2457695,23.84
29,5.7479544,9.7850704,9.2355423,23.82
30,5.7442789,9.7975969,9.2276239,23.83
31,5.7405033,9.8104897,9.2039824,23.81
32,5.7462053,9.7910290,9.2014542,23.85
