Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433786,9.8006687,9.4903765,22.74
2,5.7444344,9.7970667,9.4803667,22.80
3,5.7449355,9.7953577,9.4946194,22.87
4,5.7434835,9.8003101,9.4698296,22.93
5,5.7452049,9.7944384,9.4515390,22.99
6,5.7446194,9.7964354,9.4383993,23.04
7,5.7443419,9.7973814,9.4288969,23.05
8,5.7435913,9.7999430,9.4166403,23.08
9,5.7447858,9.7958679,9.4099007,23.09
10,5.7444220,9.7971087,9.4208012,23.06
11,5.7436395,9.7997789,9.3901882,23.09
12,5.7449150,9.7954273,9.3776379,23.13
13,5.7446260,9.7964134,9.3638268,23.12
14,5.7439575,9.7986937,9.3515701,23.13
15,5.7433009,9.8009338,9.3399591,23.11
16,5.7451363,9.7946730,9.3363028,23.08
17,5.7441721,9.7979612,9.3405991,23.01
18,5.7441301,9.7981043,9.3075800,22.93
19,5.7452517,9.7942791,9.2979984,22.90
20,5.7445555,9.7966537,9.2853575,22.82
21,5.7438645,9.7990103,9.2728987,22.82
22,5.7436209,9.7998419,9.2657318,22.80
23,5.7453380,9.7939854,9.2659273,22.80
24,5.7433472,9.8007765,9.2624063,22.80
25,5.7440095,9.7985163,9.2320824,22.86
26,5.7451997,9.7944565,9.2229996,22.84
27,5.7445045,9.7968273,9.2098846,22.82
28,5.7434626,9.8003817,9.1987486,22.86
29,5.7440290,9.7984495,9.1916742,22.90
30,5.7454195,9.7937069,9.1970701,22.92
31,5.7433052,9.8009186,9.1852074,22.87
32,5.7446852,9.7962112,9.1593018,22.88
