Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439909,9.7985792,9.5209332,24.35
2,5.7443709,9.7972832,9.5104752,24.36
3,5.7442198,9.7977982,9.5055971,24.40
4,5.7443790,9.7972555,9.4897537,24.42
5,5.7451186,9.7947330,9.4781046,24.45
6,5.7445745,9.7965889,9.4646606,24.44
7,5.7439270,9.7987976,9.4536457,24.39
8,5.7440128,9.7985048,9.4448223,24.41
9,5.7446022,9.7964945,9.4363747,24.40
10,5.7440996,9.7982092,9.4277115,24.39
11,5.7446795,9.7962303,9.4142599,24.43
12,5.7451954,9.7944717,9.4042635,24.39
13,5.7441893,9.7979021,9.3904247,24.33
14,5.7436409,9.7997732,9.3797083,24.36
15,5.7438946,9.7989082,9.3709631,24.38
16,5.7446632,9.7962856,9.3625135,24.40
17,5.7441864,9.7979126,9.3492002,24.43
18,5.7447696,9.7959232,9.3366976,24.46
19,5.7451019,9.7947903,9.3261700,24.45
20,5.7444458,9.7970276,9.3108730,24.47
21,5.7433901,9.8006296,9.2997141,24.49
22,5.7443972,9.7971935,9.2905378,24.49
23,5.7448473,9.7956581,9.2864265,24.46
24,5.7444396,9.7970486,9.2712402,24.38
25,5.7447619,9.7959499,9.2607775,24.43
26,5.7448497,9.7956495,9.2516584,24.42
27,5.7442122,9.7978249,9.2385931,24.45
28,5.7439137,9.7988424,9.2274008,24.47
29,5.7442141,9.7978182,9.2169886,24.44
30,5.7446146,9.7964516,9.2142200,24.35
31,5.7444644,9.7969646,9.1959639,24.35
32,5.7448168,9.7957621,9.1855335,24.32
