Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443871,9.7972279,9.5107651,27.91
2,5.7449532,9.7952976,9.5070219,27.91
3,5.7446127,9.7964582,9.4971857,27.93
4,5.7444725,9.7969370,9.4880114,27.92
5,5.7450266,9.7950468,9.4759789,27.99
6,5.7449169,9.7954206,9.4669886,27.91
7,5.7444096,9.7971516,9.4575605,27.91
8,5.7445431,9.7966957,9.4477606,27.99
9,5.7449274,9.7953854,9.4430532,27.99
10,5.7446938,9.7961817,9.4332209,28.01
11,5.7443886,9.7972221,9.4227018,28.09
12,5.7450371,9.7950106,9.4111471,28.13
13,5.7447767,9.7958994,9.4021502,28.15
14,5.7445850,9.7965527,9.3926468,28.17
15,5.7448478,9.7956562,9.3827868,28.16
16,5.7448754,9.7955618,9.3773603,28.16
17,5.7448750,9.7955637,9.3680286,28.14
18,5.7445469,9.7966833,9.3578815,28.19
19,5.7451782,9.7945299,9.3489676,28.17
20,5.7446904,9.7961931,9.3401775,28.16
21,5.7442760,9.7976065,9.3287821,28.20
22,5.7449036,9.7954664,9.3210154,28.22
23,5.7447596,9.7959576,9.3145342,28.27
24,5.7448044,9.7958050,9.3063126,28.22
25,5.7446818,9.7962227,9.2945747,28.25
26,5.7451553,9.7946072,9.2863607,28.25
27,5.7447286,9.7960625,9.2769985,28.20
28,5.7442064,9.7978439,9.2651539,28.23
29,5.7448606,9.7956123,9.2587194,28.24
30,5.7446394,9.7963667,9.2515402,28.23
31,5.7446394,9.7963667,9.2426567,28.22
32,5.7447162,9.7961054,9.2294350,28.22
