Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442255,9.7977791,9.4812250,25.64
2,5.7446241,9.7964191,9.4709797,25.60
3,5.7441626,9.7979937,9.4654474,25.55
4,5.7442722,9.7976198,9.4431696,25.52
5,5.7450371,9.7950106,9.4311991,25.51
6,5.7448292,9.7957201,9.4165955,25.50
7,5.7440524,9.7983694,9.4024792,25.56
8,5.7441006,9.7982054,9.3928480,25.58
9,5.7444906,9.7968740,9.3870773,25.62
10,5.7439919,9.7985754,9.3822193,25.68
11,5.7443457,9.7973690,9.3614283,25.72
12,5.7452245,9.7943726,9.3480625,25.77
13,5.7450457,9.7949820,9.3330574,25.77
14,5.7441607,9.7980003,9.3182135,25.70
15,5.7442799,9.7975941,9.3068542,25.62
16,5.7445045,9.7968273,9.2971897,25.55
17,5.7443852,9.7972345,9.2891912,25.54
18,5.7447286,9.7960625,9.2720356,25.44
19,5.7455969,9.7931023,9.2620087,25.46
20,5.7443943,9.7972031,9.2450390,25.45
21,5.7437992,9.7992334,9.2356329,25.47
22,5.7441053,9.7981892,9.2299423,25.50
23,5.7452011,9.7944517,9.2249641,25.51
24,5.7442875,9.7975674,9.2126436,25.48
25,5.7442050,9.7978487,9.1941643,25.47
26,5.7449884,9.7951765,9.1827497,25.54
27,5.7439213,9.7988167,9.1699123,25.62
28,5.7435722,9.8000078,9.1587620,25.65
29,5.7447529,9.7959805,9.1511507,25.68
30,5.7449083,9.7954502,9.1492834,25.63
31,5.7442856,9.7975740,9.1294498,25.63
32,5.7447162,9.7961054,9.1170216,25.63
