Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443581,9.7973270,9.5159912,23.74
2,5.7447119,9.7961197,9.5099478,23.74
3,5.7446165,9.7964449,9.4989691,23.76
4,5.7448339,9.7957039,9.4912653,23.80
5,5.7448273,9.7957268,9.4781351,23.76
6,5.7445579,9.7966452,9.4630299,23.80
7,5.7439928,9.7985725,9.4479504,23.74
8,5.7444916,9.7968712,9.4388227,23.75
9,5.7446909,9.7961912,9.4310379,23.77
10,5.7446737,9.7962503,9.4199533,23.78
11,5.7446947,9.7961788,9.4140291,23.79
12,5.7448473,9.7956581,9.4034271,23.84
13,5.7450056,9.7951183,9.3949909,23.92
14,5.7443094,9.7974930,9.3840227,23.91
15,5.7445927,9.7965260,9.3745451,23.91
16,5.7442675,9.7976360,9.3637743,23.87
17,5.7448654,9.7955961,9.3546734,23.82
18,5.7446671,9.7962723,9.3464193,23.83
19,5.7453222,9.7940388,9.3352814,23.79
20,5.7446184,9.7964382,9.3245735,23.78
21,5.7444348,9.7970648,9.3137903,23.74
22,5.7447314,9.7960529,9.3087311,23.73
23,5.7445788,9.7965736,9.2993298,23.76
24,5.7447839,9.7958746,9.2894917,23.73
25,5.7446733,9.7962513,9.2796640,23.79
26,5.7452183,9.7943935,9.2699604,23.82
27,5.7446289,9.7964029,9.2591333,23.82
28,5.7440519,9.7983713,9.2481213,23.80
29,5.7445374,9.7967148,9.2412424,23.73
30,5.7442508,9.7976923,9.2250891,23.71
31,5.7445469,9.7966833,9.2115669,23.65
32,5.7442255,9.7977791,9.1989250,23.62
