Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436771,9.7996502,9.5200272,23.89
2,5.7447834,9.7958755,9.5143337,23.92
3,5.7440391,9.7984152,9.5137768,23.93
4,5.7442818,9.7975874,9.4881487,23.92
5,5.7448635,9.7956028,9.4774590,23.98
6,5.7443886,9.7972221,9.4608879,24.02
7,5.7434683,9.8003626,9.4455986,24.00
8,5.7436218,9.7998390,9.4340372,24.01
9,5.7449722,9.7952328,9.4276676,24.03
10,5.7435417,9.8001118,9.4204931,24.00
11,5.7444468,9.7970247,9.3972492,24.00
12,5.7447939,9.7958403,9.3850813,23.97
13,5.7443438,9.7973757,9.3690758,23.94
14,5.7434869,9.8002996,9.3584757,23.92
15,5.7441182,9.7981453,9.3495827,23.94
16,5.7450905,9.7948294,9.3502779,23.94
17,5.7436132,9.7998676,9.3362608,23.89
18,5.7447433,9.7960129,9.3176241,23.85
19,5.7449455,9.7953234,9.3065948,23.82
20,5.7443380,9.7973948,9.2933512,23.73
21,5.7433939,9.8006172,9.2781897,23.66
22,5.7441187,9.7981434,9.2678032,23.61
23,5.7448049,9.7958031,9.2702255,23.62
24,5.7438269,9.7991390,9.2501698,23.59
25,5.7450638,9.7949200,9.2347116,23.61
26,5.7449636,9.7952614,9.2232742,23.61
27,5.7442341,9.7977495,9.2109690,23.55
28,5.7431731,9.8013706,9.1967258,23.50
29,5.7444315,9.7970762,9.1865225,23.45
30,5.7445331,9.7967300,9.1909161,23.42
31,5.7440825,9.7982674,9.1674843,23.47
32,5.7450285,9.7950401,9.1569080,23.48
