Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441292,9.7981081,9.5104580,24.05
2,5.7439880,9.7985888,9.4987421,24.11
3,5.7441092,9.7981758,9.4870138,24.15
4,5.7442446,9.7977142,9.4751749,24.13
5,5.7442102,9.7978306,9.4621754,24.17
6,5.7441492,9.7980394,9.4501314,24.18
7,5.7443085,9.7974958,9.4382010,24.20
8,5.7440462,9.7983904,9.4269972,24.22
9,5.7442155,9.7978134,9.4152985,24.26
10,5.7443471,9.7973642,9.4021873,24.23
11,5.7442284,9.7977695,9.3902788,24.24
12,5.7440300,9.7984457,9.3774033,24.22
13,5.7442770,9.7976036,9.3652821,24.16
14,5.7444267,9.7970924,9.3542395,24.07
15,5.7443676,9.7972937,9.3412876,24.07
16,5.7443323,9.7974148,9.3301592,24.00
17,5.7443805,9.7972498,9.3202543,24.00
18,5.7442579,9.7976685,9.3096037,24.01
19,5.7442722,9.7976198,9.2973051,24.03
20,5.7443457,9.7973690,9.2861004,24.03
21,5.7443352,9.7974052,9.2750216,24.10
22,5.7441034,9.7981958,9.2636127,24.11
23,5.7435308,9.8001499,9.2507849,24.17
24,5.7442741,9.7976131,9.2374468,24.17
25,5.7438755,9.7989731,9.2230921,24.19
26,5.7440252,9.7984629,9.2090702,24.22
27,5.7440815,9.7982702,9.1963844,24.20
28,5.7439590,9.7986889,9.1840944,24.25
29,5.7441578,9.7980099,9.1725788,24.25
30,5.7440691,9.7983122,9.1597195,24.27
31,5.7439141,9.7988415,9.1466589,24.29
32,5.7441101,9.7981730,9.1332817,24.28
