Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441225,9.7981310,9.5161657,24.24
2,5.7445450,9.7966890,9.5089960,24.24
3,5.7446494,9.7963333,9.5020933,24.27
4,5.7447605,9.7959538,9.4911346,24.26
5,5.7450156,9.7950840,9.4816647,24.25
6,5.7449503,9.7953072,9.4722166,24.28
7,5.7442770,9.7976036,9.4620342,24.29
8,5.7442303,9.7977629,9.4518061,24.33
9,5.7444000,9.7971840,9.4429932,24.31
10,5.7445865,9.7965479,9.4374161,24.31
11,5.7446709,9.7962599,9.4269705,24.28
12,5.7451258,9.7947083,9.4157114,24.28
13,5.7449026,9.7954693,9.4053869,24.27
14,5.7442217,9.7977924,9.3943186,24.26
15,5.7444477,9.7970209,9.3859873,24.31
16,5.7444558,9.7969933,9.3780785,24.32
17,5.7445459,9.7966862,9.3724852,24.31
18,5.7446499,9.7963314,9.3628302,24.33
19,5.7451391,9.7946634,9.3510075,24.31
20,5.7445698,9.7966042,9.3403912,24.34
21,5.7439795,9.7986183,9.3299446,24.35
22,5.7444797,9.7969122,9.3239784,24.36
23,5.7444501,9.7970123,9.3153486,24.35
24,5.7445536,9.7966604,9.3066330,24.38
25,5.7445822,9.7965622,9.2964029,24.37
26,5.7451239,9.7947149,9.2860727,24.34
27,5.7446089,9.7964716,9.2753677,24.37
28,5.7439733,9.7986393,9.2660646,24.38
29,5.7445617,9.7966328,9.2612944,24.37
30,5.7446470,9.7963409,9.2519646,24.35
31,5.7447953,9.7958355,9.2415342,24.38
32,5.7447233,9.7960815,9.2310333,24.36
