Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444143,9.7971344,9.5110149,27.47
2,5.7446499,9.7963314,9.5030270,27.45
3,5.7445436,9.7966938,9.4962234,27.51
4,5.7444358,9.7970619,9.4825840,27.49
5,5.7450919,9.7948236,9.4704227,27.51
6,5.7447534,9.7959785,9.4580851,27.49
7,5.7443724,9.7972784,9.4483223,27.53
8,5.7446423,9.7963572,9.4392738,27.52
9,5.7445955,9.7965164,9.4294758,27.57
10,5.7445545,9.7966566,9.4223661,27.62
11,5.7445297,9.7967415,9.4097080,27.65
12,5.7450180,9.7950764,9.3980474,27.62
13,5.7447195,9.7960939,9.3860178,27.64
14,5.7442284,9.7977695,9.3768854,27.70
15,5.7446470,9.7963409,9.3674412,27.64
16,5.7445388,9.7967110,9.3580027,27.62
17,5.7446022,9.7964945,9.3486338,27.59
18,5.7445288,9.7967443,9.3367805,27.53
19,5.7450933,9.7948198,9.3260307,27.55
20,5.7446027,9.7964926,9.3147688,27.54
21,5.7440777,9.7982836,9.3050661,27.57
22,5.7446733,9.7962513,9.2977781,27.61
23,5.7444792,9.7969141,9.2891541,27.54
24,5.7446647,9.7962809,9.2785492,27.53
25,5.7447195,9.7960939,9.2664280,27.50
26,5.7450094,9.7951050,9.2552605,27.46
27,5.7445583,9.7966433,9.2423496,27.39
28,5.7441607,9.7980003,9.2325792,27.36
29,5.7448874,9.7955217,9.2265987,27.29
30,5.7446904,9.7961931,9.2189150,27.28
31,5.7446566,9.7963085,9.2061148,27.26
32,5.7448096,9.7957869,9.1946020,27.21
