Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7450371,9.7950106,9.5001812,22.85
2,5.7443962,9.7971964,9.4858265,22.83
3,5.7441998,9.7978668,9.4757128,22.89
4,5.7438588,9.7990303,9.4644222,22.90
5,5.7446465,9.7963428,9.4535799,22.88
6,5.7439671,9.7986603,9.4548197,22.85
7,5.7448101,9.7957850,9.4303446,22.87
8,5.7455950,9.7931089,9.4191685,22.83
9,5.7443953,9.7972002,9.4023905,22.78
10,5.7438927,9.7989140,9.3949575,22.76
11,5.7437277,9.7994776,9.3869333,22.75
12,5.7447681,9.7959280,9.3808212,22.74
13,5.7437687,9.7993374,9.3738728,22.75
14,5.7451067,9.7947731,9.3528576,22.67
15,5.7453542,9.7939301,9.3440437,22.62
16,5.7440987,9.7982121,9.3237286,22.54
17,5.7435074,9.8002291,9.3101816,22.49
18,5.7433591,9.8007355,9.2951412,22.43
19,5.7444706,9.7969427,9.2889156,22.40
20,5.7434082,9.8005676,9.2748575,22.37
21,5.7446795,9.7962303,9.2565088,22.38
22,5.7451544,9.7946110,9.2457113,22.37
23,5.7444477,9.7970209,9.2313013,22.35
24,5.7435217,9.8001804,9.2212124,22.35
25,5.7443361,9.7974014,9.2126923,22.39
26,5.7448273,9.7957268,9.2155724,22.40
27,5.7437911,9.7992611,9.1983185,22.45
28,5.7448902,9.7955112,9.1825275,22.49
29,5.7447596,9.7959576,9.1720982,22.54
30,5.7443790,9.7972555,9.1594839,22.55
31,5.7435637,9.8000374,9.1486225,22.56
32,5.7445478,9.7966795,9.1406355,22.54
