Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446461,9.7963448,9.5156012,28.82
2,5.7450018,9.7951317,9.5127773,28.76
3,5.7447462,9.7960033,9.5112944,28.77
4,5.7446265,9.7964106,9.4941111,28.76
5,5.7453861,9.7938213,9.4826441,28.69
6,5.7451191,9.7947321,9.4717779,28.76
7,5.7445812,9.7965660,9.4629087,28.78
8,5.7449141,9.7954302,9.4535799,28.81
9,5.7448978,9.7954865,9.4513531,28.79
10,5.7445631,9.7966270,9.4482355,28.87
11,5.7446136,9.7964544,9.4308071,28.90
12,5.7453351,9.7939949,9.4204044,28.96
13,5.7450380,9.7950077,9.4096889,28.95
14,5.7444458,9.7970276,9.3999548,28.88
15,5.7448359,9.7956972,9.3932028,28.86
16,5.7448597,9.7956161,9.3918123,28.84
17,5.7449408,9.7953396,9.3852139,28.80
18,5.7448854,9.7955275,9.3675079,28.78
19,5.7452917,9.7941427,9.3585901,28.75
20,5.7446761,9.7962418,9.3465500,28.76
21,5.7444048,9.7971678,9.3385782,28.82
22,5.7447882,9.7958593,9.3334332,28.82
23,5.7447357,9.7960386,9.3309593,28.81
24,5.7445459,9.7966862,9.3187599,28.87
25,5.7448039,9.7958059,9.3015928,28.93
26,5.7451658,9.7945728,9.2919359,28.96
27,5.7444444,9.7970324,9.2795553,28.99
28,5.7443748,9.7972698,9.2722054,28.88
29,5.7449975,9.7951460,9.2672529,28.85
30,5.7448788,9.7955513,9.2658634,28.83
31,5.7448678,9.7955885,9.2519274,28.87
32,5.7448783,9.7955523,9.2367287,28.89
