Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449865,9.7951832,9.5227633,28.62
2,5.7450037,9.7951250,9.5135164,28.64
3,5.7444687,9.7969494,9.5015278,28.69
4,5.7444620,9.7969723,9.4926786,28.73
5,5.7451134,9.7947512,9.4880209,28.78
6,5.7448883,9.7955179,9.4872665,28.78
7,5.7448349,9.7957001,9.4738350,28.78
8,5.7451868,9.7945004,9.4602737,28.71
9,5.7449775,9.7952147,9.4506063,28.67
10,5.7444191,9.7971182,9.4401178,28.63
11,5.7446079,9.7964745,9.4326878,28.63
12,5.7448421,9.7956762,9.4294472,28.57
13,5.7445498,9.7966738,9.4275761,28.55
14,5.7444792,9.7969141,9.4124899,28.59
15,5.7452364,9.7943316,9.3991709,28.57
16,5.7448521,9.7956419,9.3869648,28.55
17,5.7444086,9.7971544,9.3785515,28.58
18,5.7447567,9.7959671,9.3707991,28.58
19,5.7448444,9.7956686,9.3673811,28.56
20,5.7447228,9.7960825,9.3619413,28.55
21,5.7444401,9.7970467,9.3459129,28.53
22,5.7451506,9.7946243,9.3350325,28.55
23,5.7448807,9.7955446,9.3243866,28.59
24,5.7444234,9.7971039,9.3183413,28.60
25,5.7447872,9.7958632,9.3113527,28.63
26,5.7447982,9.7958260,9.3062191,28.67
27,5.7446485,9.7963362,9.2973986,28.62
28,5.7446690,9.7962666,9.2833462,28.66
29,5.7451601,9.7945910,9.2743635,28.68
30,5.7448778,9.7955542,9.2630491,28.67
31,5.7444735,9.7969332,9.2552910,28.66
32,5.7447948,9.7958374,9.2500000,28.62
