Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438421,9.7990866,9.5003138,23.21
2,5.7441511,9.7980328,9.4890203,23.27
3,5.7440662,9.7983217,9.4855824,23.30
4,5.7444468,9.7970247,9.4679461,23.32
5,5.7451468,9.7946367,9.4564104,23.32
6,5.7446671,9.7962723,9.4421854,23.30
7,5.7436075,9.7998877,9.4301014,23.21
8,5.7435465,9.8000956,9.4168110,23.21
9,5.7439232,9.7988110,9.4062672,23.22
10,5.7444544,9.7969980,9.3985291,23.26
11,5.7443275,9.7974310,9.3827000,23.28
12,5.7447386,9.7960291,9.3719425,23.29
13,5.7447119,9.7961197,9.3585091,23.39
14,5.7438684,9.7989979,9.3452663,23.37
15,5.7442274,9.7977724,9.3358297,23.39
16,5.7445488,9.7966766,9.3276548,23.37
17,5.7440443,9.7983971,9.3171444,23.37
18,5.7444763,9.7969236,9.3025112,23.35
19,5.7452097,9.7944221,9.2952795,23.36
20,5.7441597,9.7980032,9.2806864,23.33
21,5.7432761,9.8010187,9.2701378,23.34
22,5.7436657,9.7996893,9.2589846,23.34
23,5.7443953,9.7972002,9.2518091,23.30
24,5.7441120,9.7981663,9.2362881,23.30
25,5.7448921,9.7955055,9.2239952,23.30
26,5.7449656,9.7952547,9.2129784,23.26
27,5.7441635,9.7979898,9.1987753,23.20
28,5.7434568,9.8004017,9.1848974,23.15
29,5.7441249,9.7981224,9.1758051,23.06
30,5.7445297,9.7967415,9.1720657,23.07
31,5.7443008,9.7975225,9.1558762,23.04
32,5.7445335,9.7967281,9.1475372,22.99
