Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442641,9.7976475,9.5150461,24.01
2,5.7440224,9.7984724,9.5029850,23.93
3,5.7445364,9.7967186,9.4928617,23.97
4,5.7440853,9.7982569,9.4805794,23.93
5,5.7446537,9.7963190,9.4706783,23.93
6,5.7442293,9.7977657,9.4598608,23.89
7,5.7444315,9.7970762,9.4486084,23.83
8,5.7445951,9.7965183,9.4363222,23.82
9,5.7443676,9.7972937,9.4269104,23.82
10,5.7441006,9.7982054,9.4144926,23.73
11,5.7441220,9.7981319,9.4026728,23.65
12,5.7443128,9.7974815,9.3931780,23.65
13,5.7444143,9.7971344,9.3810072,23.66
14,5.7442384,9.7977352,9.3676929,23.64
15,5.7445250,9.7967577,9.3568182,23.63
16,5.7443466,9.7973661,9.3452549,23.64
17,5.7442465,9.7977076,9.3344164,23.66
18,5.7436018,9.7999067,9.3230610,23.66
19,5.7443423,9.7973804,9.3131199,23.66
20,5.7435951,9.7999306,9.2966232,23.67
21,5.7446032,9.7964907,9.2835445,23.66
22,5.7444744,9.7969303,9.2725115,23.71
23,5.7442780,9.7976007,9.2577105,23.77
24,5.7442217,9.7977924,9.2436867,23.78
25,5.7444038,9.7971706,9.2316685,23.73
26,5.7442155,9.7978134,9.2218370,23.70
27,5.7441411,9.7980671,9.2085066,23.67
28,5.7443266,9.7974348,9.1982069,23.71
29,5.7442446,9.7977142,9.1857443,23.74
30,5.7441463,9.7980490,9.1729422,23.78
31,5.7442064,9.7978439,9.1612387,23.79
32,5.7441759,9.7979488,9.1501446,23.79
